136.0,117.0,153.0,297.3333333333333,329.0,297.3333333333333,449.0,856.0,746.0,722.0,660.0,772
135.60000000000002,128.16000000000003,138.096,201.79093333333333,252.67455999999999,270.5380693333333,341.92284159999997,547.55370496,626.932222976,664.9593337856,662.97560027136
135.44,132.52800000000002,134.7552,161.56949333333336,198.01152000000002,227.02213973333335,272.98242048,382.810934272,480.45944975360004,554.2594033664001,597.745882128384
76.0,71.0,121.0,298.3333333333333,331.0,298.3333333333333,490.0,448.0,427.33333333333326,407.0,427.0,437
82.66666666666666,76.83333333333333,98.91666666666666,198.625,264.8125,281.57291666666663,385.7864583333333,416.89322916666663,422.11328124999994,414.556640625,420.7783203125
86.0,81.41666666666666,90.16666666666666,144.39583333333331,204.60416666666666,243.08854166666663,314.4375,365.6653645833333,393.88932291666663,404.2229817708333,412.50065104166663
76.0,87.0,136.0,183.66666666666663,278.0,183.66666666666663,207.0,235.0,39.0,342.0,280.0,252
95.88,94.4592,101.105728,114.31547818666665,140.5050016768,147.41086807517866,156.94512918315007,169.43390851384606,148.5644831516307,179.51416584736978,195.59189931179063
99.0608,98.324544,98.76953344,101.25688459946666,107.53658333183998,113.91646889077417,120.80105453755431,128.58231117376098,131.77945869022014,139.41701183536406,148.40499383159232
68.0,77.0,104.0,184.3333333333333,276.0,184.3333333333333,235.0,222.0,227.0,381.0,472.0,529
74.75,75.9875,91.394375,142.51080208333332,215.9298609375,198.55177075520828,218.59829683984373,220.46923357792969,224.06115511006834,310.3775197995308,399.26988390978886
78.4625,77.10125,84.96246875,116.61405208333332,171.237746953125,186.26046004427081,204.04627028183592,213.0789000946875,219.11914035314697,269.31124904865806,340.78849822228
75.0,76.0,143.0,192.3333333333333,279.0,192.3333333333333,257.0,217.0,221.0,349.0,317.0,340
90.64,85.95519999999999,104.20953599999999,132.40915114666663,179.3182227797333,183.4830581568853,207.008479546682,210.20576609174375,213.65992094238575,256.96874624082227,276.1787474437591
95.6448,92.54412799999999,96.27705855999997,107.83932818773329,130.71257445717328,147.59912924108113,166.6101213388734,180.5607276597919,191.15246951022192,212.21367806401403,232.68250026553244
105.0,97.0,135.0,193.3333333333333,260.0,193.3333333333333,267.0,196.0,298.0,427.0,300.0,360
110.35333333333332,106.74793333333332,114.37599133333333,135.69447367333333,169.25696578153332,175.75758502051931,200.3930370649791,199.20691705743474,225.88104945192737,280.183166099907,285.5337112529321
111.79873333333333,110.43501733333332,111.49908031333332,118.03183652053332,131.86262142100333,143.71426159287265,159.0175309703414,169.8686652138566,184.9920089581357,210.69362138641395,230.90044565037385
140.0,151.0,160.0,199.0,299.0,199.0,228.0,257.0,285.0,344.0,303.0,332
147.44,148.4368,151.674496,164.92563712,202.4664587264,201.495850283008,208.91701220376575,222.38024878671135,239.9137791264322,269.0579209710312,278.56170309914245
149.5232,149.219008,149.90654464,154.1118905344,167.65116962816,177.12768021151743,186.02869316934695,196.20712874220897,208.44499084979145,225.41661128373858,240.29723699205167
401.0,342.0,563.0,425.33333333333326,626.0,425.33333333333326,464.0,499.0,563.0,507.0,569.0,526
431.2133333333333,420.50773333333336,437.60680533333334,436.1339886933333,458.91791005013334,454.88776084411734,455.98122954282326,461.1434819976845,473.36626415796235,477.40231245900685,488.39403496392606
434.83893333333333,433.11918933333334,433.6577032533333,433.9548575061333,436.9504238114133,439.1029042553378,441.128303289836,443.53012473477787,447.11046146556,450.7454835847736,455.2633097502719
598.0,543.0,703.0,611.25,954.0,462.0,676.0,655.0,851.0,942.0,801.0,784
612.6666666666666,604.3066666666666,616.1498666666666,615.5618826666666,656.1744567466667,632.8735219370667,638.0486993046187,640.0828553880644,665.3929127414967,698.5857632125171,710.875471627015
614.4266666666666,613.2122666666667,613.5647786666667,613.8044311466666,618.8888342186667,620.5669967448747,622.664801052044,624.7549675723665,629.6315209926621,637.9060300590447,646.6623630472012
543.0,445.0,750.0,631.25,845.0,821.0,496.0,683.0,698.0,667.0,806.0,711
575.3366666666667,560.9996333333335,581.7896736666668,587.2303095633334,615.5849755113668,638.1806282051164,622.5407591025535,629.1912756012725,636.7602352851326,640.086609403768,658.3370823693534
578.8937000000001,576.9253526666668,577.4604279766668,578.5351149512002,582.6105996128185,588.7233027579714,592.4432229558755,596.4855087468693,600.9157286660783,605.2245255472242,611.0669067976585
430.0,326.0,515.0,642.75,902.5,498.0,669.0,527.0,459.0,472.0,619.0,572
424.36333333333334,413.5433666666667,424.70359633333334,448.68870073666665,498.60794365563333,498.5410698535137,517.2915521696272,518.3594814309681,511.82993847356164,507.4486452414699,519.7192942649082
423.7433,422.62130733333333,422.85035912333336,425.69257670080003,433.7132670658317,440.84432537247676,449.2535203201633,456.85517604235184,462.90239990978495,467.8024868962703,473.5133357068205
482.0,475.0,938.0,799.25,973.0,793.0,756.0,769.0,751.0,625.0,1070.0,834
613.7066666666667,597.0618666666667,637.9744426666666,657.3275095466666,695.2082084010666,706.9432233929385,712.8300365857859,719.5704321954915,723.3419803320326,711.5409426921887,754.5560295691259
629.5114666666667,625.6175146666667,627.1003460266668,630.7276056490668,638.4652779793068,646.6826314289426,654.6203200477638,662.4143335054912,669.7256511246761,674.7434861127776,684.3209913275394
635.0,643.0,855.0,979.0,1232.0,1057.0,972.0,1215.0,1198.0,967.0,1672.0,1434
692.0,679.75,723.5625,787.421875,898.56640625,938.1748046875,946.631103515625,1013.7233276367188,1059.792495727539,1036.5943717956543,1195.4457788467407
706.25,699.625,705.609375,726.0625,769.1884765625,811.43505859375,845.2340698242188,887.3563842773438,930.4654121398926,956.997652053833,1016.6096837520599
