loc_id,time_stamp,num_of_people
3,2017-01-01 00,62
3,2017-01-01 01,55
3,2017-01-01 02,21
3,2017-01-01 03,27
3,2017-01-01 04,21
3,2017-01-01 05,22
3,2017-01-01 06,46
3,2017-01-01 07,46
3,2017-01-01 08,69
3,2017-01-01 09,206.0
3,2017-01-01 10,293.125
3,2017-01-01 11,669.0
3,2017-01-01 12,682.25
3,2017-01-01 17,539.125
3,2017-01-01 18,626.75
3,2017-01-01 19,484.75
3,2017-01-01 20,299.0
3,2017-01-01 21,275.0
3,2017-01-01 22,314.25
3,2017-01-01 23,104
3,2017-01-02 00,29
3,2017-01-02 01,24
3,2017-01-02 02,19
3,2017-01-02 03,20
3,2017-01-02 04,13
3,2017-01-02 05,18
3,2017-01-02 06,59
3,2017-01-02 07,91
3,2017-01-02 08,277
3,2017-01-02 09,488
3,2017-01-02 10,475
3,2017-01-02 11,916
3,2017-01-02 12,1167
3,2017-01-02 13,917
3,2017-01-02 14,682
3,2017-01-02 15,575
3,2017-01-02 16,584
3,2017-01-02 17,1044
3,2017-01-02 18,1088
3,2017-01-02 19,766
3,2017-01-02 20,588
3,2017-01-02 21,547
3,2017-01-02 22,779
3,2017-01-02 23,342
3,2017-01-03 00,87
3,2017-01-03 01,30
3,2017-01-03 02,26
3,2017-01-03 03,21
3,2017-01-03 04,24
3,2017-01-03 05,32
3,2017-01-03 06,69
3,2017-01-03 07,327
3,2017-01-03 08,649
3,2017-01-03 09,610
3,2017-01-03 10,539
3,2017-01-03 11,1095
3,2017-01-03 12,1535
3,2017-01-03 13,998
3,2017-01-03 14,805
3,2017-01-03 15,620
3,2017-01-03 16,640
3,2017-01-03 17,1350
3,2017-01-03 18,1278
3,2017-01-03 19,740
3,2017-01-03 20,595
3,2017-01-03 21,594
3,2017-01-03 22,915
3,2017-01-03 23,416
3,2017-01-04 00,132
3,2017-01-04 01,55
3,2017-01-04 02,30
3,2017-01-04 03,43
3,2017-01-04 04,28
3,2017-01-04 05,34
3,2017-01-04 06,64
3,2017-01-04 07,411
3,2017-01-04 08,804
3,2017-01-04 09,834
3,2017-01-04 10,551
3,2017-01-04 11,1027
3,2017-01-04 12,1651
3,2017-01-04 13,971
3,2017-01-04 14,909
