loc_id,time_stamp,num_of_people
11,2017-01-01 00,148
11,2017-01-01 01,139
11,2017-01-01 02,145
11,2017-01-01 03,149
11,2017-01-01 04,80
11,2017-01-01 05,109
11,2017-01-01 06,173
11,2017-01-01 07,73
11,2017-01-01 08,88
11,2017-01-01 09,138.5
11,2017-01-01 10,158.75
11,2017-01-01 11,309.75
11,2017-01-01 12,340.0
11,2017-01-01 17,358.125
11,2017-01-01 18,316.0
11,2017-01-01 19,234.5
11,2017-01-01 20,170.0
11,2017-01-01 21,197.625
11,2017-01-01 22,172.25
11,2017-01-01 23,123
11,2017-01-02 00,125
11,2017-01-02 01,110
11,2017-01-02 02,61
11,2017-01-02 03,99
11,2017-01-02 04,118
11,2017-01-02 05,233
11,2017-01-02 06,227
11,2017-01-02 07,213
11,2017-01-02 08,306
11,2017-01-02 09,356
11,2017-01-02 10,327
11,2017-01-02 11,602
11,2017-01-02 12,647
11,2017-01-02 13,562
11,2017-01-02 14,419
11,2017-01-02 15,349
11,2017-01-02 16,394
11,2017-01-02 17,586
11,2017-01-02 18,738
11,2017-01-02 19,567
11,2017-01-02 20,427
11,2017-01-02 21,403
11,2017-01-02 22,315
11,2017-01-02 23,338
11,2017-01-03 00,217
11,2017-01-03 01,133
11,2017-01-03 02,193
11,2017-01-03 03,170
11,2017-01-03 04,195
11,2017-01-03 05,263
11,2017-01-03 06,338.75
11,2017-01-03 07,274
11,2017-01-03 08,404
11,2017-01-03 09,397
11,2017-01-03 10,423
11,2017-01-03 11,630
11,2017-01-03 12,548
11,2017-01-03 13,547
11,2017-01-03 14,333
11,2017-01-03 15,384
11,2017-01-03 16,281
11,2017-01-03 17,508
11,2017-01-03 18,528
11,2017-01-03 19,432
11,2017-01-03 20,324
11,2017-01-03 21,436
11,2017-01-03 22,516
11,2017-01-03 23,320
11,2017-01-04 00,191
11,2017-01-04 01,185
11,2017-01-04 02,169
11,2017-01-04 03,153
11,2017-01-04 04,144
11,2017-01-04 05,146
11,2017-01-04 06,194
11,2017-01-04 07,367
11,2017-01-04 08,409
11,2017-01-04 09,513
11,2017-01-04 10,458
11,2017-01-04 11,470
11,2017-01-04 12,546
11,2017-01-04 13,553
11,2017-01-04 14,454
11,2017-01-04 15,402
11,2017-01-04 16,343
11,2017-01-04 17,600
11,2017-01-04 18,545
11,2017-01-04 19,413
11,2017-01-04 20,341
11,2017-01-04 21,444
11,2017-01-04 22,491
11,2017-01-04 23,448
11,2017-01-05 00,223
11,2017-01-05 01,164
11,2017-01-05 02,176
11,2017-01-05 03,189
11,2017-01-05 04,195
11,2017-01-05 05,235
11,2017-01-05 06,268
11,2017-01-05 07,341
11,2017-01-05 08,303
11,2017-01-05 09,400
11,2017-01-05 10,325
11,2017-01-05 11,320
11,2017-01-05 12,498
11,2017-01-05 13,394
11,2017-01-05 14,342
11,2017-01-05 15,360
11,2017-01-05 16,281
11,2017-01-05 17,502
11,2017-01-05 18,548
11,2017-01-05 19,464
11,2017-01-05 20,344
11,2017-01-05 21,342
11,2017-01-05 22,380
11,2017-01-05 23,269
11,2017-01-06 00,176
11,2017-01-06 01,185
11,2017-01-06 02,160
11,2017-01-06 03,157
11,2017-01-06 04,164
11,2017-01-06 05,177
11,2017-01-06 06,290
11,2017-01-06 07,361
11,2017-01-06 08,407
11,2017-01-06 09,468
11,2017-01-06 10,292
11,2017-01-06 11,431
11,2017-01-06 12,632
11,2017-01-06 13,620
11,2017-01-06 14,604
11,2017-01-06 15,481
11,2017-01-06 16,323
11,2017-01-06 17,653
11,2017-01-06 18,623
11,2017-01-06 19,474
11,2017-01-06 20,388
11,2017-01-06 21,270
11,2017-01-06 22,430
11,2017-01-06 23,244
11,2017-01-07 00,276
11,2017-01-07 01,162
11,2017-01-07 02,170
11,2017-01-07 03,147
11,2017-01-07 04,204
11,2017-01-07 05,221
11,2017-01-07 06,187
11,2017-01-07 07,201
11,2017-01-07 08,326
11,2017-01-07 09,342
11,2017-01-07 10,307
11,2017-01-07 11,425
11,2017-01-07 12,625
11,2017-01-07 13,448
11,2017-01-07 14,258
11,2017-01-07 15,250
11,2017-01-07 16,341
11,2017-01-07 17,607
11,2017-01-07 18,599
11,2017-01-07 19,439
11,2017-01-07 20,411
11,2017-01-07 21,381
11,2017-01-07 22,413
11,2017-01-07 23,300
11,2017-01-08 00,281
11,2017-01-08 01,175
11,2017-01-08 02,177
11,2017-01-08 03,203
11,2017-01-08 04,184
11,2017-01-08 05,191
11,2017-01-08 06,279
11,2017-01-08 07,294
11,2017-01-08 08,229
11,2017-01-08 09,319
11,2017-01-08 10,271
11,2017-01-08 11,399
11,2017-01-08 12,671
11,2017-01-08 13,525
11,2017-01-08 14,460
11,2017-01-08 15,402
11,2017-01-08 16,389
11,2017-01-08 17,604
11,2017-01-08 18,517
11,2017-01-08 19,344
11,2017-01-08 20,381
11,2017-01-08 21,388
11,2017-01-08 22,433
11,2017-01-08 23,315
11,2017-01-09 00,235
11,2017-01-09 01,203
11,2017-01-09 02,194
11,2017-01-09 03,173
11,2017-01-09 04,175
11,2017-01-09 05,207
11,2017-01-09 06,338.75
11,2017-01-09 07,373
11,2017-01-09 08,289
11,2017-01-09 09,279
11,2017-01-09 10,425
11,2017-01-09 11,473
11,2017-01-09 12,653
11,2017-01-09 13,526
11,2017-01-09 14,428
11,2017-01-09 15,437
11,2017-01-09 16,366
11,2017-01-09 17,724
11,2017-01-09 18,663
11,2017-01-09 19,503
11,2017-01-09 20,411
11,2017-01-09 21,383
11,2017-01-09 22,539
11,2017-01-09 23,307
11,2017-01-10 00,207
11,2017-01-10 01,200
11,2017-01-10 02,179
11,2017-01-10 03,181
11,2017-01-10 04,156
11,2017-01-10 05,243
11,2017-01-10 06,323
11,2017-01-10 07,338
11,2017-01-10 08,387
