loc_id,time_stamp,num_of_people
2,2017-01-01 00,174
2,2017-01-01 01,188
2,2017-01-01 02,226
2,2017-01-01 03,358
2,2017-01-01 04,109
2,2017-01-01 05,151
2,2017-01-01 06,184
2,2017-01-01 07,87
2,2017-01-01 08,142.5
2,2017-01-01 09,158.5
2,2017-01-01 10,162.625
2,2017-01-01 11,310.75
2,2017-01-01 12,358.0
2,2017-01-01 17,284.875
2,2017-01-01 18,355.625
2,2017-01-01 19,246.375
2,2017-01-01 20,195.5
2,2017-01-01 21,193.5
2,2017-01-01 22,263.125
2,2017-01-01 23,167
2,2017-01-02 00,110
2,2017-01-02 01,149
2,2017-01-02 02,127
2,2017-01-02 03,159
2,2017-01-02 04,320
2,2017-01-02 05,322
2,2017-01-02 06,333
2,2017-01-02 07,135
2,2017-01-02 08,204
2,2017-01-02 09,345
2,2017-01-02 10,318
2,2017-01-02 11,445
2,2017-01-02 12,629
2,2017-01-02 13,529
2,2017-01-02 14,401
2,2017-01-02 15,399
2,2017-01-02 16,334
2,2017-01-02 17,506
2,2017-01-02 18,516
2,2017-01-02 19,300
2,2017-01-02 20,286
2,2017-01-02 21,380
2,2017-01-02 22,487
2,2017-01-02 23,547
2,2017-01-03 00,287
2,2017-01-03 01,274
2,2017-01-03 02,334
2,2017-01-03 03,400
2,2017-01-03 04,389
2,2017-01-03 05,711
2,2017-01-03 06,548
2,2017-01-03 07,270
2,2017-01-03 08,296
2,2017-01-03 09,380
2,2017-01-03 10,275
2,2017-01-03 11,474
2,2017-01-03 12,570
2,2017-01-03 13,499
2,2017-01-03 14,392
2,2017-01-03 15,372
2,2017-01-03 16,269
2,2017-01-03 17,570
2,2017-01-03 18,592
2,2017-01-03 19,386
2,2017-01-03 20,330
2,2017-01-03 21,381
2,2017-01-03 22,538
2,2017-01-03 23,910.5
2,2017-01-04 00,356
2,2017-01-04 01,301
2,2017-01-04 02,307
2,2017-01-04 03,447
2,2017-01-04 04,452
2,2017-01-04 05,508
2,2017-01-04 06,408
2,2017-01-04 07,265
2,2017-01-04 08,327
2,2017-01-04 09,405
2,2017-01-04 10,299
2,2017-01-04 11,521
2,2017-01-04 12,575
2,2017-01-04 13,661
2,2017-01-04 14,367
2,2017-01-04 15,362
2,2017-01-04 16,328
2,2017-01-04 17,724
2,2017-01-04 18,573
2,2017-01-04 19,395
2,2017-01-04 20,303
2,2017-01-04 21,331
2,2017-01-04 22,504
2,2017-01-04 23,504
2,2017-01-05 00,383
2,2017-01-05 01,311
2,2017-01-05 02,301
2,2017-01-05 03,328
2,2017-01-05 04,362
2,2017-01-05 05,418
2,2017-01-05 06,363
2,2017-01-05 07,306
2,2017-01-05 08,353
2,2017-01-05 09,405
2,2017-01-05 10,339
2,2017-01-05 11,536
2,2017-01-05 12,669
2,2017-01-05 13,539
2,2017-01-05 14,336
2,2017-01-05 15,298
2,2017-01-05 16,333
2,2017-01-05 17,651
2,2017-01-05 18,661
2,2017-01-05 19,434
2,2017-01-05 20,296
2,2017-01-05 21,443
2,2017-01-05 22,520
2,2017-01-05 23,438
2,2017-01-06 00,359
2,2017-01-06 01,397
2,2017-01-06 02,440
2,2017-01-06 03,550
2,2017-01-06 04,435
2,2017-01-06 05,441
2,2017-01-06 06,365
2,2017-01-06 07,363
2,2017-01-06 08,309
2,2017-01-06 09,437
2,2017-01-06 10,304
2,2017-01-06 11,569
2,2017-01-06 12,637
2,2017-01-06 13,534
2,2017-01-06 14,336
2,2017-01-06 15,340
2,2017-01-06 16,285
2,2017-01-06 17,661
2,2017-01-06 18,517
2,2017-01-06 19,358
2,2017-01-06 20,316
2,2017-01-06 21,390
2,2017-01-06 22,529
2,2017-01-06 23,329
2,2017-01-07 00,507
2,2017-01-07 01,246
2,2017-01-07 02,255
