loc_id,time_stamp,num_of_people
27,2017-01-01 00,15
27,2017-01-01 01,11
27,2017-01-01 02,12
27,2017-01-01 03,15
27,2017-01-01 04,11
27,2017-01-01 05,10
27,2017-01-01 06,11
27,2017-01-01 07,13
27,2017-01-01 08,17
27,2017-01-01 09,34
27,2017-01-01 10,32
27,2017-01-01 11,32
27,2017-01-01 12,18
27,2017-01-01 17,40
27,2017-01-01 18,57
27,2017-01-01 19,34
27,2017-01-01 20,35
27,2017-01-01 21,33
27,2017-01-01 22,42
27,2017-01-01 23,13
27,2017-01-02 00,11
27,2017-01-02 01,9
27,2017-01-02 02,12
27,2017-01-02 03,10
27,2017-01-02 04,11
27,2017-01-02 05,17
27,2017-01-02 06,17
27,2017-01-02 07,31
27,2017-01-02 08,55
27,2017-01-02 09,133
27,2017-01-02 10,125
27,2017-01-02 11,160
27,2017-01-02 12,155
27,2017-01-02 13,154
27,2017-01-02 14,113
27,2017-01-02 15,141
27,2017-01-02 16,124
27,2017-01-02 17,131
27,2017-01-02 18,214
27,2017-01-02 19,119
27,2017-01-02 20,94
27,2017-01-02 21,120
27,2017-01-02 22,137
27,2017-01-02 23,40
27,2017-01-03 00,15
27,2017-01-03 01,17
27,2017-01-03 02,17
27,2017-01-03 03,13
27,2017-01-03 04,12
27,2017-01-03 05,17
27,2017-01-03 06,24
27,2017-01-03 07,150
27,2017-01-03 08,237
27,2017-01-03 09,523
27,2017-01-03 10,364
27,2017-01-03 11,465
27,2017-01-03 12,383
27,2017-01-03 13,643
27,2017-01-03 14,505
27,2017-01-03 15,560
27,2017-01-03 16,365
27,2017-01-03 17,660
27,2017-01-03 18,240
27,2017-01-03 19,112
27,2017-01-03 20,112
27,2017-01-03 21,177
27,2017-01-03 22,180
27,2017-01-03 23,51
27,2017-01-04 00,16
27,2017-01-04 01,15
27,2017-01-04 02,14
27,2017-01-04 03,17
27,2017-01-04 04,15
27,2017-01-04 05,19
27,2017-01-04 06,20
27,2017-01-04 07,154
27,2017-01-04 08,250
27,2017-01-04 09,387
27,2017-01-04 10,609
27,2017-01-04 11,513
27,2017-01-04 12,318
27,2017-01-04 13,454
27,2017-01-04 14,315
27,2017-01-04 15,409
27,2017-01-04 16,242
27,2017-01-04 17,327
27,2017-01-04 18,335
27,2017-01-04 19,246
27,2017-01-04 20,244
27,2017-01-04 21,175
27,2017-01-04 22,244
27,2017-01-04 23,59
27,2017-01-05 00,22
27,2017-01-05 01,17
27,2017-01-05 02,21
27,2017-01-05 03,19
27,2017-01-05 04,14
27,2017-01-05 05,18
27,2017-01-05 06,26
27,2017-01-05 07,131
27,2017-01-05 08,363
