loc_id,time_stamp,num_of_people
19,2017-01-01 00,94
19,2017-01-01 01,121
19,2017-01-01 02,170
19,2017-01-01 03,235.25
19,2017-01-01 04,73
19,2017-01-01 05,66
19,2017-01-01 06,101
19,2017-01-01 07,39
19,2017-01-01 08,51
19,2017-01-01 09,126
19,2017-01-01 10,81
19,2017-01-01 11,105.5
19,2017-01-01 12,274.0
19,2017-01-01 17,137
19,2017-01-01 18,234
19,2017-01-01 19,139.0
19,2017-01-01 20,117
19,2017-01-01 21,114
19,2017-01-01 22,149.875
19,2017-01-01 23,106
19,2017-01-02 00,77
19,2017-01-02 01,75
19,2017-01-02 02,65
19,2017-01-02 03,62
19,2017-01-02 04,87
19,2017-01-02 05,84
19,2017-01-02 06,98
19,2017-01-02 07,89
19,2017-01-02 08,130
19,2017-01-02 09,233
19,2017-01-02 10,149
19,2017-01-02 11,277
19,2017-01-02 12,412
19,2017-01-02 13,375
19,2017-01-02 14,258
19,2017-01-02 15,191
19,2017-01-02 16,209
19,2017-01-02 17,347
19,2017-01-02 18,427
19,2017-01-02 19,255
19,2017-01-02 20,217
19,2017-01-02 21,256
19,2017-01-02 22,310
19,2017-01-02 23,248
19,2017-01-03 00,141
19,2017-01-03 01,126
19,2017-01-03 02,126
19,2017-01-03 03,136
19,2017-01-03 04,158
19,2017-01-03 05,122
19,2017-01-03 06,112
19,2017-01-03 07,197
19,2017-01-03 08,213
19,2017-01-03 09,276
19,2017-01-03 10,178
19,2017-01-03 11,298
19,2017-01-03 12,388
19,2017-01-03 13,417
19,2017-01-03 14,272
19,2017-01-03 15,234
19,2017-01-03 16,175
19,2017-01-03 17,364
19,2017-01-03 18,483
19,2017-01-03 19,276
19,2017-01-03 20,227
19,2017-01-03 21,247
19,2017-01-03 22,362
19,2017-01-03 23,255
19,2017-01-04 00,150
19,2017-01-04 01,89
19,2017-01-04 02,92
19,2017-01-04 03,230
19,2017-01-04 04,216
19,2017-01-04 05,199
19,2017-01-04 06,146
19,2017-01-04 07,188
19,2017-01-04 08,272
19,2017-01-04 09,298
19,2017-01-04 10,191
19,2017-01-04 11,358
19,2017-01-04 12,419
19,2017-01-04 13,486
19,2017-01-04 14,219
19,2017-01-04 15,270
19,2017-01-04 16,212
19,2017-01-04 17,458
19,2017-01-04 18,419
19,2017-01-04 19,217
19,2017-01-04 20,153
19,2017-01-04 21,182
19,2017-01-04 22,351
19,2017-01-04 23,254
19,2017-01-05 00,145
19,2017-01-05 01,113
19,2017-01-05 02,138
19,2017-01-05 03,96
19,2017-01-05 04,97
19,2017-01-05 05,121
19,2017-01-05 06,115
19,2017-01-05 07,154
19,2017-01-05 08,250
19,2017-01-05 09,250
19,2017-01-05 10,220
19,2017-01-05 11,308
19,2017-01-05 12,472
19,2017-01-05 13,440
19,2017-01-05 14,221
19,2017-01-05 15,225
19,2017-01-05 16,241
19,2017-01-05 17,438
19,2017-01-05 18,447
19,2017-01-05 19,232
19,2017-01-05 20,168
