loc_id,time_stamp,num_of_people
14,2017-01-01 00,8
14,2017-01-01 01,5
14,2017-01-01 02,4
14,2017-01-01 03,4
14,2017-01-01 04,4
14,2017-01-01 05,6
14,2017-01-01 06,7
14,2017-01-01 07,8
14,2017-01-01 08,18
14,2017-01-01 09,27
14,2017-01-01 10,28
14,2017-01-01 11,35
14,2017-01-01 12,23
14,2017-01-01 17,20
14,2017-01-01 18,55
14,2017-01-01 19,43
14,2017-01-01 20,22
14,2017-01-01 21,32
14,2017-01-01 22,45
14,2017-01-01 23,21
14,2017-01-02 00,9
14,2017-01-02 01,6
14,2017-01-02 02,4
14,2017-01-02 03,4
14,2017-01-02 04,4
14,2017-01-02 05,13
14,2017-01-02 06,9
14,2017-01-02 07,27
14,2017-01-02 08,38
14,2017-01-02 09,109
14,2017-01-02 10,100
14,2017-01-02 11,73
14,2017-01-02 12,77
14,2017-01-02 13,66
14,2017-01-02 14,65
14,2017-01-02 15,82
14,2017-01-02 16,62
14,2017-01-02 17,84
14,2017-01-02 18,116
14,2017-01-02 19,104
14,2017-01-02 20,54
14,2017-01-02 21,71
14,2017-01-02 22,109
14,2017-01-02 23,32
14,2017-01-03 00,7
14,2017-01-03 01,7
14,2017-01-03 02,6
14,2017-01-03 03,5
14,2017-01-03 04,6
14,2017-01-03 05,11
14,2017-01-03 06,17
14,2017-01-03 07,71
14,2017-01-03 08,169
14,2017-01-03 09,199
14,2017-01-03 10,184
14,2017-01-03 11,218
14,2017-01-03 12,208
14,2017-01-03 13,224
14,2017-01-03 14,220
14,2017-01-03 15,163
14,2017-01-03 16,130
14,2017-01-03 17,201
14,2017-01-03 18,166
14,2017-01-03 19,137
14,2017-01-03 20,119
14,2017-01-03 21,84
14,2017-01-03 22,136
14,2017-01-03 23,53
14,2017-01-04 00,23
14,2017-01-04 01,9
14,2017-01-04 02,4
14,2017-01-04 03,5
14,2017-01-04 04,5
14,2017-01-04 05,7
14,2017-01-04 06,8
14,2017-01-04 07,91
14,2017-01-04 08,173
14,2017-01-04 09,280
14,2017-01-04 10,188
14,2017-01-04 11,247
14,2017-01-04 12,244
14,2017-01-04 13,185
14,2017-01-04 14,132
14,2017-01-04 15,187
14,2017-01-04 16,146
14,2017-01-04 17,251
14,2017-01-04 18,187
14,2017-01-04 19,130
14,2017-01-04 20,113
14,2017-01-04 21,98
14,2017-01-04 22,80
14,2017-01-04 23,37
14,2017-01-05 00,3
14,2017-01-05 01,3
14,2017-01-05 02,4
14,2017-01-05 03,4
14,2017-01-05 04,3
14,2017-01-05 05,6
14,2017-01-05 06,8
14,2017-01-05 07,72
14,2017-01-05 08,162
14,2017-01-05 09,263
14,2017-01-05 10,178
14,2017-01-05 11,224
14,2017-01-05 12,205
14,2017-01-05 13,162
14,2017-01-05 14,187
14,2017-01-05 15,128
14,2017-01-05 16,160
14,2017-01-05 17,219
14,2017-01-05 18,168
14,2017-01-05 19,102
14,2017-01-05 20,80
14,2017-01-05 21,86
14,2017-01-05 22,104
14,2017-01-05 23,29
14,2017-01-06 00,7
14,2017-01-06 01,5
14,2017-01-06 02,4
14,2017-01-06 03,4
14,2017-01-06 04,5
14,2017-01-06 05,8
14,2017-01-06 06,7
14,2017-01-06 07,83
14,2017-01-06 08,167
14,2017-01-06 09,195
14,2017-01-06 10,152
14,2017-01-06 11,239
14,2017-01-06 12,240
14,2017-01-06 13,208
14,2017-01-06 14,130
14,2017-01-06 15,133
14,2017-01-06 16,117
14,2017-01-06 17,231
14,2017-01-06 18,171
14,2017-01-06 19,158
14,2017-01-06 20,163
14,2017-01-06 21,109
14,2017-01-06 22,103
14,2017-01-06 23,69
14,2017-01-07 00,32.0
14,2017-01-07 01,26.375
14,2017-01-07 02,22
14,2017-01-07 03,26.5
14,2017-01-07 04,25.0
14,2017-01-07 05,34.0
14,2017-01-07 06,27
14,2017-01-07 07,46
14,2017-01-07 08,53
14,2017-01-07 09,91
14,2017-01-07 10,135
14,2017-01-07 11,190
14,2017-01-07 12,152
14,2017-01-07 13,129
14,2017-01-07 14,87
14,2017-01-07 15,48
14,2017-01-07 16,119
14,2017-01-07 17,157
14,2017-01-07 18,131
14,2017-01-07 19,192
14,2017-01-07 20,198
14,2017-01-07 21,119
14,2017-01-07 22,141
14,2017-01-07 23,59
14,2017-01-08 00,25
14,2017-01-08 01,26.375
14,2017-01-08 02,27.5
14,2017-01-08 03,25
14,2017-01-08 04,25.0
14,2017-01-08 05,27
14,2017-01-08 06,34
14,2017-01-08 07,57
14,2017-01-08 08,54
14,2017-01-08 09,52
14,2017-01-08 10,64
14,2017-01-08 11,102
14,2017-01-08 12,145
14,2017-01-08 13,93
14,2017-01-08 14,101
14,2017-01-08 15,69
14,2017-01-08 16,156
14,2017-01-08 17,120
14,2017-01-08 18,139
14,2017-01-08 19,113
14,2017-01-08 20,63
14,2017-01-08 21,59
14,2017-01-08 22,119
14,2017-01-08 23,50
14,2017-01-09 00,10
14,2017-01-09 01,7
14,2017-01-09 02,9
14,2017-01-09 03,9
14,2017-01-09 04,7
14,2017-01-09 05,7
14,2017-01-09 06,15
14,2017-01-09 07,76
14,2017-01-09 08,145
14,2017-01-09 09,152
14,2017-01-09 10,136
14,2017-01-09 11,217
14,2017-01-09 12,189
14,2017-01-09 13,160
14,2017-01-09 14,143
14,2017-01-09 15,144
14,2017-01-09 16,123
14,2017-01-09 17,201
14,2017-01-09 18,160
14,2017-01-09 19,94
14,2017-01-09 20,72
14,2017-01-09 21,76
14,2017-01-09 22,122
14,2017-01-09 23,24
14,2017-01-10 00,10
14,2017-01-10 01,5
14,2017-01-10 02,5
14,2017-01-10 03,6
14,2017-01-10 04,7
14,2017-01-10 05,9
14,2017-01-10 06,11
14,2017-01-10 07,54
14,2017-01-10 08,123
14,2017-01-10 09,117
14,2017-01-10 10,142
14,2017-01-10 11,184
14,2017-01-10 12,167
14,2017-01-10 13,211
