loc_id,time_stamp,num_of_people
10,2017-01-01 03,8
10,2017-01-01 04,7
10,2017-01-01 05,17
10,2017-01-01 06,31
10,2017-01-01 07,46
10,2017-01-01 08,71
10,2017-01-01 09,135
10,2017-01-01 10,74
10,2017-01-01 11,161
10,2017-01-01 12,127
10,2017-01-01 17,264.125
10,2017-01-01 18,493.5
10,2017-01-01 19,187
10,2017-01-01 20,123
10,2017-01-01 21,55
10,2017-01-01 22,47
10,2017-01-01 23,67
10,2017-01-02 00,17
10,2017-01-02 01,16
10,2017-01-02 02,12
10,2017-01-02 03,11
10,2017-01-02 04,16
10,2017-01-02 05,21
10,2017-01-02 06,24
10,2017-01-02 07,88
10,2017-01-02 08,256
10,2017-01-02 09,227
10,2017-01-02 10,301
10,2017-01-02 11,1073
10,2017-01-02 12,1341
10,2017-01-02 13,634
10,2017-01-02 14,465
10,2017-01-02 15,422
10,2017-01-02 16,383
10,2017-01-02 17,845
10,2017-01-02 18,1001
10,2017-01-02 19,590
10,2017-01-02 20,296
10,2017-01-02 21,135
10,2017-01-02 22,179
10,2017-01-02 23,72
10,2017-01-03 00,17
10,2017-01-03 01,12
10,2017-01-03 02,11
10,2017-01-03 03,13
10,2017-01-03 04,19
10,2017-01-03 05,19
10,2017-01-03 06,63
10,2017-01-03 07,285
10,2017-01-03 08,517
10,2017-01-03 09,340
10,2017-01-03 10,180
10,2017-01-03 11,1700
10,2017-01-03 12,2372
10,2017-01-03 13,632
10,2017-01-03 14,336
10,2017-01-03 15,279
10,2017-01-03 16,264
10,2017-01-03 17,1447
10,2017-01-03 18,917
10,2017-01-03 19,344
10,2017-01-03 20,274
10,2017-01-03 21,228
10,2017-01-03 22,216
10,2017-01-03 23,97
10,2017-01-04 00,18
10,2017-01-04 01,11
10,2017-01-04 02,13
10,2017-01-04 03,10
10,2017-01-04 04,21
10,2017-01-04 05,19
10,2017-01-04 06,49
10,2017-01-04 07,303
10,2017-01-04 08,623
10,2017-01-04 09,410
10,2017-01-04 10,265
10,2017-01-04 11,1530
10,2017-01-04 12,2168
10,2017-01-04 13,459
10,2017-01-04 14,181
10,2017-01-04 15,212
10,2017-01-04 16,265
10,2017-01-04 17,1348
10,2017-01-04 18,1053
10,2017-01-04 19,416
10,2017-01-04 20,177
10,2017-01-04 21,176
10,2017-01-04 22,163
10,2017-01-04 23,54
10,2017-01-05 00,14
10,2017-01-05 01,12
10,2017-01-05 02,7
10,2017-01-05 03,11
10,2017-01-05 04,16
10,2017-01-05 05,20
10,2017-01-05 06,46
10,2017-01-05 07,314
10,2017-01-05 08,656
10,2017-01-05 09,395
10,2017-01-05 10,249
10,2017-01-05 11,1464
10,2017-01-05 12,2236
10,2017-01-05 13,640
10,2017-01-05 14,199
10,2017-01-05 15,189
10,2017-01-05 16,317
10,2017-01-05 17,1813
10,2017-01-05 18,1117
10,2017-01-05 19,569
10,2017-01-05 20,288
10,2017-01-05 21,267
10,2017-01-05 22,266
10,2017-01-05 23,70
10,2017-01-06 00,18
10,2017-01-06 01,10
10,2017-01-06 02,10
10,2017-01-06 03,18
10,2017-01-06 04,15
10,2017-01-06 05,20
10,2017-01-06 06,64
10,2017-01-06 07,314
10,2017-01-06 08,627
10,2017-01-06 09,514
10,2017-01-06 10,299
10,2017-01-06 11,1193
10,2017-01-06 12,1670
10,2017-01-06 13,574
10,2017-01-06 14,291
10,2017-01-06 15,262
