loc_id,time_stamp,num_of_people
30,2017-01-01 00,130
30,2017-01-01 01,162
30,2017-01-01 02,112
30,2017-01-01 03,84
30,2017-01-01 04,67
30,2017-01-01 05,187
30,2017-01-01 06,232
30,2017-01-01 07,72
30,2017-01-01 08,90
30,2017-01-01 09,149.75
30,2017-01-01 10,162.125
30,2017-01-01 11,280.875
30,2017-01-01 12,267.25
30,2017-01-01 17,283.0
30,2017-01-01 18,342.5
30,2017-01-01 19,203.5
30,2017-01-01 20,128.25
30,2017-01-01 21,171.625
30,2017-01-01 22,142
30,2017-01-01 23,126
30,2017-01-02 00,134
30,2017-01-02 01,171
30,2017-01-02 02,90
30,2017-01-02 03,126
30,2017-01-02 04,176
30,2017-01-02 05,307
30,2017-01-02 06,249
30,2017-01-02 07,248
30,2017-01-02 08,324
30,2017-01-02 09,366
30,2017-01-02 10,425
30,2017-01-02 11,503
30,2017-01-02 12,565
30,2017-01-02 13,536
30,2017-01-02 14,362
30,2017-01-02 15,293
30,2017-01-02 16,343
30,2017-01-02 17,504
30,2017-01-02 18,524
30,2017-01-02 19,403
30,2017-01-02 20,276
30,2017-01-02 21,385
30,2017-01-02 22,530
30,2017-01-02 23,426
30,2017-01-03 00,431
30,2017-01-03 01,527.25
30,2017-01-03 02,538.25
30,2017-01-03 03,493
30,2017-01-03 04,602
30,2017-01-03 05,568
30,2017-01-03 06,397
30,2017-01-03 07,510
30,2017-01-03 08,478
30,2017-01-03 09,503
30,2017-01-03 10,406
30,2017-01-03 11,437
30,2017-01-03 12,645
30,2017-01-03 13,613
30,2017-01-03 14,419
30,2017-01-03 15,496
30,2017-01-03 16,326
30,2017-01-03 17,688
30,2017-01-03 18,633
30,2017-01-03 19,415
30,2017-01-03 20,247
30,2017-01-03 21,324
30,2017-01-03 22,665
30,2017-01-03 23,368
30,2017-01-04 00,239
30,2017-01-04 01,216
30,2017-01-04 02,207
30,2017-01-04 03,192
30,2017-01-04 04,184
30,2017-01-04 05,206
30,2017-01-04 06,242
30,2017-01-04 07,329
30,2017-01-04 08,540
30,2017-01-04 09,478
30,2017-01-04 10,328
30,2017-01-04 11,382
30,2017-01-04 12,793
30,2017-01-04 13,562
30,2017-01-04 14,435
30,2017-01-04 15,425
30,2017-01-04 16,412
30,2017-01-04 17,690
30,2017-01-04 18,645
30,2017-01-04 19,315
30,2017-01-04 20,246
30,2017-01-04 21,342
30,2017-01-04 22,503
30,2017-01-04 23,531
30,2017-01-05 00,327
30,2017-01-05 01,190
30,2017-01-05 02,177
30,2017-01-05 03,176
30,2017-01-05 04,207
30,2017-01-05 05,186
30,2017-01-05 06,388
30,2017-01-05 07,362
30,2017-01-05 08,435
30,2017-01-05 09,378
30,2017-01-05 10,347
30,2017-01-05 11,489
30,2017-01-05 12,763
30,2017-01-05 13,695
30,2017-01-05 14,370
30,2017-01-05 15,507
30,2017-01-05 16,362
30,2017-01-05 17,718
30,2017-01-05 18,657
30,2017-01-05 19,423
30,2017-01-05 20,339
30,2017-01-05 21,383
30,2017-01-05 22,536
30,2017-01-05 23,408
30,2017-01-06 00,371
30,2017-01-06 01,221
30,2017-01-06 02,220
30,2017-01-06 03,142
30,2017-01-06 04,144
30,2017-01-06 05,117
30,2017-01-06 06,139
30,2017-01-06 07,313
30,2017-01-06 08,318
30,2017-01-06 09,407
30,2017-01-06 10,374
30,2017-01-06 11,370
30,2017-01-06 12,615
30,2017-01-06 13,542
30,2017-01-06 14,372
30,2017-01-06 15,442
30,2017-01-06 16,333
30,2017-01-06 17,591
30,2017-01-06 18,441
30,2017-01-06 19,283
30,2017-01-06 20,297
30,2017-01-06 21,338
30,2017-01-06 22,563
30,2017-01-06 23,479
30,2017-01-07 00,376
30,2017-01-07 01,527.25
30,2017-01-07 02,521
30,2017-01-07 03,636.5
30,2017-01-07 04,660.75
30,2017-01-07 05,565
30,2017-01-07 06,359
30,2017-01-07 07,213
30,2017-01-07 08,265
30,2017-01-07 09,423
30,2017-01-07 10,339
30,2017-01-07 11,534
30,2017-01-07 12,625
30,2017-01-07 13,374
30,2017-01-07 14,311
30,2017-01-07 15,226
30,2017-01-07 16,306
30,2017-01-07 17,475
30,2017-01-07 18,476
30,2017-01-07 19,295
30,2017-01-07 20,275
30,2017-01-07 21,289
30,2017-01-07 22,556
30,2017-01-07 23,333
30,2017-01-08 00,231
30,2017-01-08 01,229
30,2017-01-08 02,178
30,2017-01-08 03,240
30,2017-01-08 04,150
30,2017-01-08 05,178
30,2017-01-08 06,157
30,2017-01-08 07,215
30,2017-01-08 08,364
30,2017-01-08 09,375
30,2017-01-08 10,352
30,2017-01-08 11,474
30,2017-01-08 12,573
30,2017-01-08 13,371
30,2017-01-08 14,269
30,2017-01-08 15,245
30,2017-01-08 16,312
30,2017-01-08 17,562
30,2017-01-08 18,502
30,2017-01-08 19,349
30,2017-01-08 20,295
30,2017-01-08 21,426
30,2017-01-08 22,488
30,2017-01-08 23,393
30,2017-01-09 00,375
30,2017-01-09 01,146
30,2017-01-09 02,133
30,2017-01-09 03,118
30,2017-01-09 04,118
30,2017-01-09 05,157
30,2017-01-09 06,169
30,2017-01-09 07,314
30,2017-01-09 08,269
30,2017-01-09 09,340
30,2017-01-09 10,460
30,2017-01-09 11,452
30,2017-01-09 12,681
30,2017-01-09 13,580
30,2017-01-09 14,421
30,2017-01-09 15,447
30,2017-01-09 16,407
30,2017-01-09 17,682
30,2017-01-09 18,567
30,2017-01-09 19,327
30,2017-01-09 20,288
30,2017-01-09 21,459
30,2017-01-09 22,501
30,2017-01-09 23,369
30,2017-01-10 00,248
30,2017-01-10 01,310
30,2017-01-10 02,179
30,2017-01-10 03,144
30,2017-01-10 04,162
30,2017-01-10 05,138
30,2017-01-10 06,199
30,2017-01-10 07,334
30,2017-01-10 08,400
30,2017-01-10 09,437
30,2017-01-10 10,370
30,2017-01-10 11,555
30,2017-01-10 12,783
30,2017-01-10 13,467
30,2017-01-10 14,441
30,2017-01-10 15,467
30,2017-01-10 16,335
30,2017-01-10 17,690
30,2017-01-10 18,680
30,2017-01-10 19,437
30,2017-01-10 20,393
30,2017-01-10 21,315
30,2017-01-10 22,648
30,2017-01-10 23,502
30,2017-01-11 00,426
30,2017-01-11 01,285
30,2017-01-11 02,305
30,2017-01-11 03,204
30,2017-01-11 04,416
30,2017-01-11 05,490
30,2017-01-11 06,405
30,2017-01-11 07,432
30,2017-01-11 08,341
30,2017-01-11 09,455
30,2017-01-11 10,330
30,2017-01-11 11,366
30,2017-01-11 12,627
30,2017-01-11 13,491
30,2017-01-11 14,405
30,2017-01-11 15,330
30,2017-01-11 16,316
30,2017-01-11 17,647
30,2017-01-11 18,618
30,2017-01-11 19,322
30,2017-01-11 20,281
30,2017-01-11 21,370
30,2017-01-11 22,443
30,2017-01-11 23,347
30,2017-01-12 00,300
30,2017-01-12 01,247
30,2017-01-12 02,135
30,2017-01-12 03,216
30,2017-01-12 04,191
30,2017-01-12 05,195
30,2017-01-12 06,181
30,2017-01-12 07,416
30,2017-01-12 08,259
30,2017-01-12 09,376
30,2017-01-12 10,491
30,2017-01-12 11,425
30,2017-01-12 12,693
30,2017-01-12 13,503
30,2017-01-12 14,296
30,2017-01-12 15,351
30,2017-01-12 16,355
30,2017-01-12 17,619
30,2017-01-12 18,693
30,2017-01-12 19,387
30,2017-01-12 20,322
30,2017-01-12 21,440
30,2017-01-12 22,489
30,2017-01-12 23,444
30,2017-01-13 00,544.0
30,2017-01-13 01,204
30,2017-01-13 02,231
30,2017-01-13 03,237
30,2017-01-13 04,280
30,2017-01-13 05,289
30,2017-01-13 06,225
30,2017-01-13 07,338
30,2017-01-13 08,387
30,2017-01-13 09,293
30,2017-01-13 10,388
30,2017-01-13 11,408
30,2017-01-13 12,593
30,2017-01-13 13,405
30,2017-01-13 14,330
30,2017-01-13 15,311
30,2017-01-13 16,324
30,2017-01-13 17,535
30,2017-01-13 18,472
30,2017-01-13 19,332
30,2017-01-13 20,234
30,2017-01-13 21,360
30,2017-01-13 22,495
30,2017-01-13 23,283
30,2017-01-14 00,341
30,2017-01-14 01,269
30,2017-01-14 02,227
30,2017-01-14 03,166
30,2017-01-14 04,133
30,2017-01-14 05,131
30,2017-01-14 06,154
30,2017-01-14 07,176
30,2017-01-14 08,286
30,2017-01-14 09,444
30,2017-01-14 10,340
30,2017-01-14 11,522
30,2017-01-14 12,482
30,2017-01-14 13,261
30,2017-01-14 14,246
30,2017-01-14 15,142
30,2017-01-14 16,244
30,2017-01-14 17,373
30,2017-01-14 18,517
30,2017-01-14 19,355
30,2017-01-14 20,305
30,2017-01-14 21,373
30,2017-01-14 22,585
30,2017-01-14 23,273
30,2017-01-15 00,360
30,2017-01-15 01,527.25
30,2017-01-15 02,292
30,2017-01-15 03,217
30,2017-01-15 04,244
30,2017-01-15 05,255
30,2017-01-15 06,272
30,2017-01-15 07,266
30,2017-01-15 08,323
30,2017-01-15 09,524
30,2017-01-15 10,463
30,2017-01-15 11,445
30,2017-01-15 12,585
30,2017-01-15 13,395
30,2017-01-15 14,333
30,2017-01-15 15,274
30,2017-01-15 16,269
30,2017-01-15 17,572
30,2017-01-15 18,432
30,2017-01-15 19,359
30,2017-01-15 20,356
30,2017-01-15 21,429
30,2017-01-15 22,575
30,2017-01-15 23,449
30,2017-01-16 00,314
30,2017-01-16 01,266
30,2017-01-16 02,265
30,2017-01-16 03,202
30,2017-01-16 04,144
30,2017-01-16 05,173
30,2017-01-16 06,203
30,2017-01-16 07,360
30,2017-01-16 08,369
30,2017-01-16 09,400
30,2017-01-16 10,427
30,2017-01-16 11,599
30,2017-01-16 12,610
30,2017-01-16 13,255
30,2017-01-16 14,297
30,2017-01-16 15,552
30,2017-01-16 16,381
30,2017-01-16 17,705
30,2017-01-16 18,599
30,2017-01-16 19,331
30,2017-01-16 20,230
30,2017-01-16 21,321
30,2017-01-16 22,590
30,2017-01-16 23,571
30,2017-01-17 00,453
30,2017-01-17 01,527.25
30,2017-01-17 02,491
30,2017-01-17 03,501
30,2017-01-17 04,555
30,2017-01-17 05,550
30,2017-01-17 06,420
30,2017-01-17 07,328
30,2017-01-17 08,373
30,2017-01-17 09,499
30,2017-01-17 10,467
30,2017-01-17 11,520
30,2017-01-17 12,626
30,2017-01-17 13,444
30,2017-01-17 14,385
30,2017-01-17 15,397
30,2017-01-17 16,418
30,2017-01-17 17,475
30,2017-01-17 18,404
30,2017-01-17 19,386
30,2017-01-17 20,290
30,2017-01-17 21,382
30,2017-01-17 22,548
30,2017-01-17 23,406
30,2017-01-18 00,544.0
30,2017-01-18 01,497
30,2017-01-18 02,513
30,2017-01-18 03,636.5
30,2017-01-18 04,660.75
30,2017-01-18 05,510
30,2017-01-18 06,328
30,2017-01-18 07,239
30,2017-01-18 08,450
30,2017-01-18 09,406
30,2017-01-18 10,304
30,2017-01-18 11,439
30,2017-01-18 12,589
30,2017-01-18 13,413
30,2017-01-18 14,386
30,2017-01-18 15,403
30,2017-01-18 16,295
30,2017-01-18 17,561
30,2017-01-18 18,552
30,2017-01-18 19,321
30,2017-01-18 20,299
30,2017-01-18 21,332
30,2017-01-18 22,527
30,2017-01-18 23,308
30,2017-01-19 00,110
30,2017-01-19 01,105
30,2017-01-19 02,104
30,2017-01-19 03,102
30,2017-01-19 04,121
30,2017-01-19 05,142
30,2017-01-19 06,155
30,2017-01-19 07,358
30,2017-01-19 08,301
30,2017-01-19 09,307
30,2017-01-19 10,446
30,2017-01-19 11,537
30,2017-01-19 12,580
30,2017-01-19 13,358
30,2017-01-19 14,386
30,2017-01-19 15,321
30,2017-01-19 16,267
30,2017-01-19 17,459
30,2017-01-19 18,416
30,2017-01-19 19,437
30,2017-01-19 20,305
30,2017-01-19 21,263
30,2017-01-19 22,321
30,2017-01-19 23,384
30,2017-02-26 00,392
30,2017-02-26 01,527.25
30,2017-02-26 02,538.25
30,2017-02-26 03,636.5
30,2017-02-26 04,645
30,2017-02-26 05,379
30,2017-02-26 06,226
30,2017-02-26 07,189
30,2017-02-26 08,250
30,2017-02-26 09,275
30,2017-02-26 10,278
30,2017-02-26 11,501
30,2017-02-26 12,535
30,2017-02-26 13,395
30,2017-02-26 14,445
30,2017-02-26 15,350
30,2017-02-26 16,465
30,2017-02-26 17,633
30,2017-02-26 18,666
30,2017-02-26 19,448
30,2017-02-26 20,350
30,2017-02-26 21,389
30,2017-02-26 22,370
30,2017-02-26 23,351
30,2017-02-27 00,544.0
30,2017-02-27 01,527.25
30,2017-02-27 02,538.25
30,2017-02-27 03,636.5
30,2017-02-27 04,660.75
30,2017-02-27 05,616.25
30,2017-02-27 06,632.25
30,2017-02-27 07,561
30,2017-02-27 08,394
30,2017-02-27 09,660
30,2017-02-27 10,547
30,2017-02-27 11,761
30,2017-02-27 12,1153
30,2017-02-27 13,876
30,2017-02-27 14,555
30,2017-02-27 15,668
30,2017-02-27 16,495
30,2017-02-27 17,808
30,2017-02-27 18,664
30,2017-02-27 19,431
30,2017-02-27 20,430
30,2017-02-27 21,402
30,2017-02-27 22,384
30,2017-02-27 23,434
30,2017-02-28 00,544.0
30,2017-02-28 01,527.25
30,2017-02-28 02,538.25
30,2017-02-28 03,636.5
30,2017-02-28 04,660.75
30,2017-02-28 05,616.25
30,2017-02-28 06,270
30,2017-02-28 07,521
30,2017-02-28 08,655
30,2017-02-28 09,149.75
30,2017-03-01 02,28
30,2017-03-01 03,296
30,2017-03-01 04,431
30,2017-03-01 05,365
30,2017-03-01 06,281
30,2017-03-01 07,657
30,2017-03-01 08,541
30,2017-03-01 09,575
30,2017-03-01 10,457
30,2017-03-01 11,655
30,2017-03-01 12,963
30,2017-03-01 13,750
30,2017-03-01 14,546
30,2017-03-01 15,704
30,2017-03-01 16,507
30,2017-03-01 17,1125
30,2017-03-01 18,621
30,2017-03-01 19,409
30,2017-03-01 20,461
30,2017-03-01 21,474
30,2017-03-01 22,436
30,2017-03-01 23,354
30,2017-03-02 00,521
30,2017-03-02 01,527.25
30,2017-03-02 02,538.25
30,2017-03-02 03,636.5
30,2017-03-02 04,335
30,2017-03-02 05,238
30,2017-03-02 06,335
30,2017-03-02 07,521
30,2017-03-02 08,541
30,2017-03-02 09,655
30,2017-03-02 10,504
30,2017-03-02 11,723
30,2017-03-02 12,1088
30,2017-03-02 13,745
30,2017-03-02 14,491
30,2017-03-02 15,617
30,2017-03-02 16,469
30,2017-03-02 17,827
30,2017-03-02 18,778
30,2017-03-02 19,552
30,2017-03-02 20,316
30,2017-03-02 21,389
30,2017-03-02 22,448
30,2017-03-02 23,433
30,2017-03-03 00,544.0
30,2017-03-03 01,527.25
30,2017-03-03 02,538.25
30,2017-03-03 03,636.5
30,2017-03-03 04,603
30,2017-03-03 05,599
30,2017-03-03 06,525
30,2017-03-03 07,587
