loc_id,time_stamp,num_of_people
12,2017-01-01 00,28
12,2017-01-01 01,18
12,2017-01-01 02,7
12,2017-01-01 03,13
12,2017-01-01 04,9
12,2017-01-01 05,14
12,2017-01-01 06,79
12,2017-01-01 07,127
12,2017-01-01 08,215
12,2017-01-01 09,617.0
12,2017-01-01 10,248.625
12,2017-01-01 11,555.125
12,2017-01-01 12,1073.375
12,2017-01-01 17,488.75
12,2017-01-01 18,825
12,2017-01-01 19,579.5
12,2017-01-01 20,324
12,2017-01-01 21,296.375
12,2017-01-01 22,244.875
12,2017-01-01 23,99
12,2017-01-02 00,33
12,2017-01-02 01,9
12,2017-01-02 02,5
12,2017-01-02 03,8
12,2017-01-02 04,17
12,2017-01-02 05,23
12,2017-01-02 06,132
12,2017-01-02 07,226
12,2017-01-02 08,852
12,2017-01-02 09,1171
12,2017-01-02 10,869
12,2017-01-02 11,1698
12,2017-01-02 12,2587
12,2017-01-02 13,1579
12,2017-01-02 14,1003
12,2017-01-02 15,1043
12,2017-01-02 16,835
12,2017-01-02 17,1803
12,2017-01-02 18,2345
12,2017-01-02 19,1305
12,2017-01-02 20,965
12,2017-01-02 21,844
12,2017-01-02 22,785
12,2017-01-02 23,300
12,2017-01-03 00,34
12,2017-01-03 01,6
12,2017-01-03 02,9
12,2017-01-03 03,6
12,2017-01-03 04,13
12,2017-01-03 05,35
12,2017-01-03 06,167
12,2017-01-03 07,814
12,2017-01-03 08,1669
12,2017-01-03 09,1343
12,2017-01-03 10,914
12,2017-01-03 11,2657
12,2017-01-03 12,2866
12,2017-01-03 13,1558
12,2017-01-03 14,1024
12,2017-01-03 15,748
12,2017-01-03 16,985
12,2017-01-03 17,2723
12,2017-01-03 18,2366
12,2017-01-03 19,1322
12,2017-01-03 20,986
12,2017-01-03 21,817
12,2017-01-03 22,980
12,2017-01-03 23,464
12,2017-01-04 00,27
12,2017-01-04 01,12
12,2017-01-04 02,12
12,2017-01-04 03,11
12,2017-01-04 04,24
12,2017-01-04 05,27
12,2017-01-04 06,152
12,2017-01-04 07,959
12,2017-01-04 08,1872
12,2017-01-04 09,1659
12,2017-01-04 10,1066
12,2017-01-04 11,2790
12,2017-01-04 12,3461
12,2017-01-04 13,2011
12,2017-01-04 14,1391
12,2017-01-04 15,965
12,2017-01-04 16,914
12,2017-01-04 17,2878
12,2017-01-04 18,2734
12,2017-01-04 19,1826
12,2017-01-04 20,1085
12,2017-01-04 21,904
12,2017-01-04 22,1030
12,2017-01-04 23,398
12,2017-01-05 00,37
12,2017-01-05 01,17
12,2017-01-05 02,11
12,2017-01-05 03,8
12,2017-01-05 04,20
12,2017-01-05 05,31
12,2017-01-05 06,152
12,2017-01-05 07,749
12,2017-01-05 08,1478
12,2017-01-05 09,1193
12,2017-01-05 10,954
12,2017-01-05 11,2228
12,2017-01-05 12,2302
12,2017-01-05 13,1180
12,2017-01-05 14,835
12,2017-01-05 15,680
12,2017-01-05 16,739
12,2017-01-05 17,1841
12,2017-01-05 18,1802
12,2017-01-05 19,856
12,2017-01-05 20,513
