loc_id,time_stamp,num_of_people
31,2017-01-01 00,66
31,2017-01-01 01,58
31,2017-01-01 02,40
31,2017-01-01 03,43
31,2017-01-01 04,17
31,2017-01-01 05,18
31,2017-01-01 06,40.375
31,2017-01-01 07,55
31,2017-01-01 08,83
31,2017-01-01 09,349.25
31,2017-01-01 10,411.5
31,2017-01-01 11,687.75
31,2017-01-01 12,894.375
31,2017-01-01 17,721.875
31,2017-01-01 18,841.5
31,2017-01-01 19,611.0
31,2017-01-01 20,377.625
31,2017-01-01 21,436.875
31,2017-01-01 22,370.5
31,2017-01-01 23,156.5
31,2017-01-02 00,55
31,2017-01-02 01,41
31,2017-01-02 02,23
31,2017-01-02 03,24
31,2017-01-02 04,41
31,2017-01-02 05,59
31,2017-01-02 06,119
31,2017-01-02 07,147
31,2017-01-02 08,402
31,2017-01-02 09,601
31,2017-01-02 10,601
31,2017-01-02 11,1043
31,2017-01-02 12,1298
31,2017-01-02 13,911
31,2017-01-02 14,702
31,2017-01-02 15,664
31,2017-01-02 16,675
31,2017-01-02 17,1132
31,2017-01-02 18,1231
31,2017-01-02 19,741
31,2017-01-02 20,539
31,2017-01-02 21,597
31,2017-01-02 22,810
31,2017-01-02 23,395
31,2017-01-03 00,131
31,2017-01-03 01,77
31,2017-01-03 02,80
31,2017-01-03 03,83
31,2017-01-03 04,114
31,2017-01-03 05,102
31,2017-01-03 06,123
31,2017-01-03 07,478
31,2017-01-03 08,846
31,2017-01-03 09,768
31,2017-01-03 10,694
31,2017-01-03 11,1227
31,2017-01-03 12,1890
31,2017-01-03 13,1327
31,2017-01-03 14,917
31,2017-01-03 15,805
31,2017-01-03 16,763
31,2017-01-03 17,1452
31,2017-01-03 18,1539
31,2017-01-03 19,932
31,2017-01-03 20,651
31,2017-01-03 21,729
31,2017-01-03 22,1015
31,2017-01-03 23,450
31,2017-01-04 00,124
31,2017-01-04 01,105
31,2017-01-04 02,80
31,2017-01-04 03,63
31,2017-01-04 04,113
31,2017-01-04 05,124
31,2017-01-04 06,98
31,2017-01-04 07,592
31,2017-01-04 08,930
31,2017-01-04 09,1018
31,2017-01-04 10,650
31,2017-01-04 11,1234
31,2017-01-04 12,2057
31,2017-01-04 13,1346
31,2017-01-04 14,1069
31,2017-01-04 15,837
31,2017-01-04 16,668
31,2017-01-04 17,1565
31,2017-01-04 18,1493
31,2017-01-04 19,895
31,2017-01-04 20,689
31,2017-01-04 21,668
31,2017-01-04 22,1042
31,2017-01-04 23,441
31,2017-01-05 00,140
31,2017-01-05 01,71
31,2017-01-05 02,43
31,2017-01-05 03,59
31,2017-01-05 04,76
31,2017-01-05 05,76
31,2017-01-05 06,95
31,2017-01-05 07,471
31,2017-01-05 08,863
31,2017-01-05 09,931
31,2017-01-05 10,672
31,2017-01-05 11,1043
31,2017-01-05 12,1647
31,2017-01-05 13,1364
31,2017-01-05 14,902
31,2017-01-05 15,800
31,2017-01-05 16,672
31,2017-01-05 17,1466
31,2017-01-05 18,1465
31,2017-01-05 19,940
31,2017-01-05 20,616
31,2017-01-05 21,691
31,2017-01-05 22,974
31,2017-01-05 23,381
31,2017-01-06 00,117
31,2017-01-06 01,59
31,2017-01-06 02,51
31,2017-01-06 03,49
31,2017-01-06 04,47
31,2017-01-06 05,83
31,2017-01-06 06,110
31,2017-01-06 07,547
31,2017-01-06 08,863
31,2017-01-06 09,870
31,2017-01-06 10,666
31,2017-01-06 11,1208
31,2017-01-06 12,1738
31,2017-01-06 13,1213
31,2017-01-06 14,898
31,2017-01-06 15,721
31,2017-01-06 16,565
31,2017-01-06 17,1547
31,2017-01-06 18,1364
31,2017-01-06 19,804
31,2017-01-06 20,599
31,2017-01-06 21,592
31,2017-01-06 22,955
31,2017-01-06 23,454
31,2017-01-07 00,104
31,2017-01-07 01,69
31,2017-01-07 02,28
31,2017-01-07 03,61
31,2017-01-07 04,60
31,2017-01-07 05,68
31,2017-01-07 06,111
31,2017-01-07 07,300
31,2017-01-07 08,653
31,2017-01-07 09,713
31,2017-01-07 10,762
31,2017-01-07 11,1086
31,2017-01-07 12,1503
31,2017-01-07 13,1023
31,2017-01-07 14,805
31,2017-01-07 15,616
31,2017-01-07 16,698
31,2017-01-07 17,1312
31,2017-01-07 18,1266
31,2017-01-07 19,758
31,2017-01-07 20,682
31,2017-01-07 21,571
31,2017-01-07 22,926
31,2017-01-07 23,504
31,2017-01-08 00,114
31,2017-01-08 01,64
31,2017-01-08 02,42
31,2017-01-08 03,37
31,2017-01-08 04,36
31,2017-01-08 05,46
31,2017-01-08 06,98
31,2017-01-08 07,299
31,2017-01-08 08,536
31,2017-01-08 09,646
31,2017-01-08 10,690
31,2017-01-08 11,1189
31,2017-01-08 12,1698
31,2017-01-08 13,943
31,2017-01-08 14,825
31,2017-01-08 15,503
31,2017-01-08 16,632
31,2017-01-08 17,1367
31,2017-01-08 18,1292
31,2017-01-08 19,816
31,2017-01-08 20,627
31,2017-01-08 21,604
31,2017-01-08 22,878
31,2017-01-08 23,431
31,2017-01-09 00,111
31,2017-01-09 01,65
31,2017-01-09 02,61
31,2017-01-09 03,44
31,2017-01-09 04,47
31,2017-01-09 05,65
31,2017-01-09 06,156
31,2017-01-09 07,553
31,2017-01-09 08,773
31,2017-01-09 09,677
31,2017-01-09 10,767
31,2017-01-09 11,1190
31,2017-01-09 12,1616
31,2017-01-09 13,995
31,2017-01-09 14,818
31,2017-01-09 15,745
31,2017-01-09 16,593
31,2017-01-09 17,1298
31,2017-01-09 18,1102
31,2017-01-09 19,699
31,2017-01-09 20,521
31,2017-01-09 21,554
31,2017-01-09 22,892
31,2017-01-09 23,370
31,2017-01-10 00,82
31,2017-01-10 01,43
31,2017-01-10 02,52
31,2017-01-10 03,44
31,2017-01-10 04,28
31,2017-01-10 05,37
31,2017-01-10 06,105
31,2017-01-10 07,483
31,2017-01-10 08,664
31,2017-01-10 09,607
31,2017-01-10 10,572
31,2017-01-10 11,1099
31,2017-01-10 12,1569
31,2017-01-10 13,919
31,2017-01-10 14,922
31,2017-01-10 15,660
31,2017-01-10 16,604
31,2017-01-10 17,1258
31,2017-01-10 18,1359
31,2017-01-10 19,829
31,2017-01-10 20,559
31,2017-01-10 21,662
31,2017-01-10 22,1047
31,2017-01-10 23,460
31,2017-01-11 00,99
31,2017-01-11 01,76
31,2017-01-11 02,57
31,2017-01-11 03,55
31,2017-01-11 04,50
31,2017-01-11 05,54
31,2017-01-11 06,108
31,2017-01-11 07,600
31,2017-01-11 08,732
31,2017-01-11 09,711
31,2017-01-11 10,650
31,2017-01-11 11,1105
31,2017-01-11 12,1702
31,2017-01-11 13,912
31,2017-01-11 14,853
31,2017-01-11 15,578
31,2017-01-11 16,564
31,2017-01-11 17,1105
31,2017-01-11 18,1126
31,2017-01-11 19,886
31,2017-01-11 20,647
31,2017-01-11 21,591
31,2017-01-11 22,873
31,2017-01-11 23,300
31,2017-01-12 00,101
31,2017-01-12 01,78
31,2017-01-12 02,54
31,2017-01-12 03,38
31,2017-01-12 04,39
31,2017-01-12 05,39
31,2017-01-12 06,105
31,2017-01-12 07,550
31,2017-01-12 08,737
31,2017-01-12 09,699
31,2017-01-12 10,778
31,2017-01-12 11,1071
31,2017-01-12 12,1653
31,2017-01-12 13,991
31,2017-01-12 14,786
31,2017-01-12 15,656
31,2017-01-12 16,640
31,2017-01-12 17,1213
31,2017-01-12 18,1335
31,2017-01-12 19,858
31,2017-01-12 20,614
31,2017-01-12 21,497
31,2017-01-12 22,863
31,2017-01-12 23,340
31,2017-01-13 00,100
31,2017-01-13 01,49
31,2017-01-13 02,28
31,2017-01-13 03,24
31,2017-01-13 04,34
31,2017-01-13 05,48
31,2017-01-13 06,98
31,2017-01-13 07,498
31,2017-01-13 08,836
31,2017-01-13 09,788
31,2017-01-13 10,682
31,2017-01-13 11,1110
31,2017-01-13 12,1402
31,2017-01-13 13,1033
31,2017-01-13 14,813
31,2017-01-13 15,726
