loc_id,time_stamp,num_of_people
28,2017-01-01 00,66
28,2017-01-01 01,49
28,2017-01-01 02,39
28,2017-01-01 03,27
28,2017-01-01 04,12
28,2017-01-01 05,22
28,2017-01-01 06,48
28,2017-01-01 07,40
28,2017-01-01 08,58
28,2017-01-01 09,98.125
28,2017-01-01 10,65
28,2017-01-01 11,108
28,2017-01-01 12,202.5
28,2017-01-01 17,113.125
28,2017-01-01 18,188.0
28,2017-01-01 19,215.875
28,2017-01-01 20,91
28,2017-01-01 21,84
28,2017-01-01 22,144.625
28,2017-01-01 23,72.5
28,2017-01-02 00,30
28,2017-01-02 01,36
28,2017-01-02 02,9
28,2017-01-02 03,4
28,2017-01-02 04,11
28,2017-01-02 05,21
28,2017-01-02 06,43
28,2017-01-02 07,74
28,2017-01-02 08,151
28,2017-01-02 09,219
28,2017-01-02 10,318
28,2017-01-02 11,522
28,2017-01-02 12,598
28,2017-01-02 13,458
28,2017-01-02 14,340
28,2017-01-02 15,303
28,2017-01-02 16,275
28,2017-01-02 17,473
28,2017-01-02 18,511
28,2017-01-02 19,444
28,2017-01-02 20,327
28,2017-01-02 21,306
28,2017-01-02 22,335
28,2017-01-02 23,251
28,2017-01-03 00,257
28,2017-01-03 01,48
28,2017-01-03 02,36
28,2017-01-03 03,21
28,2017-01-03 04,18
28,2017-01-03 05,27
28,2017-01-03 06,50
28,2017-01-03 07,414
28,2017-01-03 08,717
28,2017-01-03 09,392
28,2017-01-03 10,277
28,2017-01-03 11,397
28,2017-01-03 12,718
28,2017-01-03 13,650
28,2017-01-03 14,483
28,2017-01-03 15,348
28,2017-01-03 16,272
28,2017-01-03 17,535
28,2017-01-03 18,633
28,2017-01-03 19,434
28,2017-01-03 20,359
28,2017-01-03 21,343
28,2017-01-03 22,565
28,2017-01-03 23,268
28,2017-01-04 00,198
28,2017-01-04 01,162
28,2017-01-04 02,91
28,2017-01-04 03,73
28,2017-01-04 04,62
28,2017-01-04 05,58
28,2017-01-04 06,130
28,2017-01-04 07,488
28,2017-01-04 08,613
28,2017-01-04 09,458
28,2017-01-04 10,310
28,2017-01-04 11,472
28,2017-01-04 12,728
28,2017-01-04 13,546
28,2017-01-04 14,527
28,2017-01-04 15,282
28,2017-01-04 16,231
28,2017-01-04 17,501
28,2017-01-04 18,685
28,2017-01-04 19,543
28,2017-01-04 20,418
28,2017-01-04 21,268
28,2017-01-04 22,630
28,2017-01-04 23,366
28,2017-01-05 00,271.5
28,2017-01-05 01,181.75
28,2017-01-05 02,68
28,2017-01-05 03,102.25
28,2017-01-05 04,115.375
28,2017-01-05 05,112
28,2017-01-05 06,117
28,2017-01-05 07,256
28,2017-01-05 08,652
28,2017-01-05 09,514
28,2017-01-05 10,264
28,2017-01-05 11,383
28,2017-01-05 12,762
28,2017-01-05 13,551
28,2017-01-05 14,497
28,2017-01-05 15,294
28,2017-01-05 16,235
28,2017-01-05 17,589
28,2017-01-05 18,493
28,2017-01-05 19,407
28,2017-01-05 20,328
28,2017-01-05 21,322
28,2017-01-05 22,472
28,2017-01-05 23,292
28,2017-01-06 00,271.5
28,2017-01-06 01,180
28,2017-01-06 02,15
28,2017-01-06 03,10
28,2017-01-06 04,7
28,2017-01-06 05,14
28,2017-01-06 06,26
28,2017-01-06 07,175
28,2017-01-06 08,486
28,2017-01-06 09,407
28,2017-01-06 10,289
28,2017-01-06 11,475
28,2017-01-06 12,957
28,2017-01-06 13,691
28,2017-01-06 14,839.625
28,2017-01-06 15,380
28,2017-01-06 16,264
28,2017-01-06 17,609
28,2017-01-06 18,594
28,2017-01-06 19,321
28,2017-01-06 20,375
28,2017-01-06 21,354
28,2017-01-06 22,461
28,2017-01-06 23,235
28,2017-01-07 00,64
28,2017-01-07 01,151
28,2017-01-07 02,34
28,2017-01-07 03,22
28,2017-01-07 04,31
28,2017-01-07 05,39
28,2017-01-07 06,250.0
28,2017-01-07 07,340
28,2017-01-07 08,562
28,2017-01-07 09,316
28,2017-01-07 10,339
28,2017-01-07 11,565
28,2017-01-07 12,703
28,2017-01-07 13,431
28,2017-01-07 14,387
28,2017-01-07 15,310
28,2017-01-07 16,317
28,2017-01-07 17,572
28,2017-01-07 18,507
28,2017-01-07 19,325
28,2017-01-07 20,276
28,2017-01-07 21,220
28,2017-01-07 22,355
28,2017-01-07 23,379
28,2017-01-08 00,271.5
28,2017-01-08 01,181.75
28,2017-01-08 02,34
28,2017-01-08 03,24
28,2017-01-08 04,25
28,2017-01-08 05,21
28,2017-01-08 06,34
28,2017-01-08 07,309
28,2017-01-08 08,489
28,2017-01-08 09,383
28,2017-01-08 10,411
28,2017-01-08 11,544
28,2017-01-08 12,619
28,2017-01-08 13,484
28,2017-01-08 14,346
28,2017-01-08 15,334
28,2017-01-08 16,352
28,2017-01-08 17,513
28,2017-01-08 18,621
28,2017-01-08 19,350
28,2017-01-08 20,301
28,2017-01-08 21,319
28,2017-01-08 22,492
28,2017-01-08 23,278
28,2017-01-09 00,183
28,2017-01-09 01,80
28,2017-01-09 02,56
28,2017-01-09 03,46
28,2017-01-09 04,32
28,2017-01-09 05,29
28,2017-01-09 06,60
28,2017-01-09 07,219
28,2017-01-09 08,432
28,2017-01-09 09,438
28,2017-01-09 10,385
28,2017-01-09 11,543
28,2017-01-09 12,671
28,2017-01-09 13,458
28,2017-01-09 14,509
28,2017-01-09 15,299
28,2017-01-09 16,252
28,2017-01-09 17,490
28,2017-01-09 18,595
28,2017-01-09 19,384
28,2017-01-09 20,254
28,2017-01-09 21,340
28,2017-01-09 22,532
28,2017-01-09 23,323
28,2017-01-10 00,235
28,2017-01-10 01,103
28,2017-01-10 02,109
28,2017-01-10 03,102.25
28,2017-01-10 04,115.375
28,2017-01-10 05,135.625
28,2017-01-10 06,250.0
28,2017-01-10 07,492
28,2017-01-10 08,665
28,2017-01-10 09,337
28,2017-01-10 10,346
28,2017-01-10 11,424
28,2017-01-10 12,481
28,2017-01-10 13,509
28,2017-01-10 14,555
28,2017-01-10 15,282
28,2017-01-10 16,219
28,2017-01-10 17,542
28,2017-01-10 18,628
28,2017-01-10 19,433
28,2017-01-10 20,449
28,2017-01-10 21,419
28,2017-01-10 22,609
28,2017-01-10 23,237
28,2017-01-11 00,271.5
28,2017-01-11 01,181.75
28,2017-01-11 02,135.375
28,2017-01-11 03,102.25
28,2017-01-11 04,115.375
28,2017-01-11 05,37
28,2017-01-11 06,125
28,2017-01-11 07,183
28,2017-01-11 08,424
28,2017-01-11 09,516
28,2017-01-11 10,269
28,2017-01-11 11,375
28,2017-01-11 12,645
28,2017-01-11 13,406
28,2017-01-11 14,484
28,2017-01-11 15,281
28,2017-01-11 16,267
28,2017-01-11 17,422
28,2017-01-11 18,570
28,2017-01-11 19,474
28,2017-01-11 20,388
