loc_id,time_stamp,num_of_people
32,2017-01-01 00,20
32,2017-01-01 01,16
32,2017-01-01 02,5
32,2017-01-01 03,6
32,2017-01-01 04,7
32,2017-01-01 05,4
32,2017-01-01 06,13
32,2017-01-01 07,31
32,2017-01-01 08,50
32,2017-01-01 09,74.5
32,2017-01-01 10,64
32,2017-01-01 11,143.75
32,2017-01-01 12,179.25
32,2017-01-01 17,140.75
32,2017-01-01 18,179
32,2017-01-01 19,108.0
32,2017-01-01 20,114
32,2017-01-01 21,93
32,2017-01-01 22,95.0
32,2017-01-01 23,69
32,2017-01-02 00,10
32,2017-01-02 01,6
32,2017-01-02 02,2
32,2017-01-02 03,3
32,2017-01-02 04,3
32,2017-01-02 05,5
32,2017-01-02 06,17
32,2017-01-02 07,37
32,2017-01-02 08,111
32,2017-01-02 09,191
32,2017-01-02 10,161
32,2017-01-02 11,312
32,2017-01-02 12,419
32,2017-01-02 13,286
32,2017-01-02 14,247
32,2017-01-02 15,196
32,2017-01-02 16,251
32,2017-01-02 17,424
32,2017-01-02 18,470
32,2017-01-02 19,348
32,2017-01-02 20,249
32,2017-01-02 21,233
32,2017-01-02 22,340
32,2017-01-02 23,128
32,2017-01-03 00,14
32,2017-01-03 01,3
32,2017-01-03 02,2
32,2017-01-03 03,1
32,2017-01-03 04,1
32,2017-01-03 05,7
32,2017-01-03 06,19
32,2017-01-03 07,113
32,2017-01-03 08,252
32,2017-01-03 09,236
32,2017-01-03 10,189
32,2017-01-03 11,374
32,2017-01-03 12,566
32,2017-01-03 13,399
32,2017-01-03 14,337
32,2017-01-03 15,249
32,2017-01-03 16,238
32,2017-01-03 17,516
32,2017-01-03 18,518
32,2017-01-03 19,281
32,2017-01-03 20,244
32,2017-01-03 21,235
32,2017-01-03 22,453
32,2017-01-03 23,171
32,2017-01-04 00,24
32,2017-01-04 01,8
32,2017-01-04 02,4
32,2017-01-04 03,7
32,2017-01-04 04,5
32,2017-01-04 05,7
32,2017-01-04 06,24
32,2017-01-04 07,123
32,2017-01-04 08,298
32,2017-01-04 09,294
32,2017-01-04 10,156
32,2017-01-04 11,363
32,2017-01-04 12,575
32,2017-01-04 13,306
32,2017-01-04 14,342
32,2017-01-04 15,184
32,2017-01-04 16,208
32,2017-01-04 17,458
32,2017-01-04 18,388
32,2017-01-04 19,319
32,2017-01-04 20,211
32,2017-01-04 21,195
32,2017-01-04 22,368
32,2017-01-04 23,174
32,2017-01-05 00,15
32,2017-01-05 01,1
32,2017-01-05 02,1
32,2017-01-05 04,2
32,2017-01-05 05,7
32,2017-01-05 06,13
32,2017-01-05 07,118
32,2017-01-05 08,286
32,2017-01-05 09,276
32,2017-01-05 10,199
32,2017-01-05 11,344
32,2017-01-05 12,512
32,2017-01-05 13,380
32,2017-01-05 14,294
32,2017-01-05 15,243
32,2017-01-05 16,220
32,2017-01-05 17,498
32,2017-01-05 18,502
32,2017-01-05 19,290
32,2017-01-05 20,216
32,2017-01-05 21,278
32,2017-01-05 22,382
32,2017-01-05 23,173
32,2017-01-06 00,22
32,2017-01-06 01,5
32,2017-01-06 02,1
32,2017-01-06 03,2
32,2017-01-06 04,1
32,2017-01-06 05,5
32,2017-01-06 06,18
32,2017-01-06 07,142
32,2017-01-06 08,275
32,2017-01-06 09,281
32,2017-01-06 10,264
32,2017-01-06 11,417
32,2017-01-06 12,583
32,2017-01-06 13,337
32,2017-01-06 14,324
32,2017-01-06 15,242
32,2017-01-06 16,204
32,2017-01-06 17,515
32,2017-01-06 18,407
32,2017-01-06 19,312
32,2017-01-06 20,230
32,2017-01-06 21,240
32,2017-01-06 22,327
32,2017-01-06 23,168
32,2017-01-07 00,15
32,2017-01-07 01,12
32,2017-01-07 02,6
32,2017-01-07 03,5
32,2017-01-07 04,3
32,2017-01-07 05,3
32,2017-01-07 06,27
32,2017-01-07 07,79
32,2017-01-07 08,178
32,2017-01-07 09,201
32,2017-01-07 10,225
32,2017-01-07 11,366
32,2017-01-07 12,524
32,2017-01-07 13,309
32,2017-01-07 14,214
32,2017-01-07 15,151
32,2017-01-07 16,178
32,2017-01-07 17,413
32,2017-01-07 18,401
32,2017-01-07 19,245
32,2017-01-07 20,170
32,2017-01-07 21,190
32,2017-01-07 22,317
32,2017-01-07 23,165
32,2017-01-08 00,14
32,2017-01-08 01,2
32,2017-01-08 02,2
32,2017-01-08 04,3
32,2017-01-08 05,3
32,2017-01-08 06,29
32,2017-01-08 07,105
32,2017-01-08 08,139
32,2017-01-08 09,157
32,2017-01-08 10,227
32,2017-01-08 11,388
32,2017-01-08 12,533
32,2017-01-08 13,333
32,2017-01-08 14,251
32,2017-01-08 15,151
32,2017-01-08 16,208
32,2017-01-08 17,443
32,2017-01-08 18,438
32,2017-01-08 19,279
32,2017-01-08 20,219
32,2017-01-08 21,244
32,2017-01-08 22,347
32,2017-01-08 23,180
32,2017-01-09 00,16
32,2017-01-09 01,5
32,2017-01-09 02,2
32,2017-01-09 03,1
32,2017-01-09 04,3
32,2017-01-09 05,5
32,2017-01-09 06,24
32,2017-01-09 07,151
32,2017-01-09 08,315
32,2017-01-09 09,220
32,2017-01-09 10,238
32,2017-01-09 11,353
32,2017-01-09 12,520
32,2017-01-09 13,317
32,2017-01-09 14,303
32,2017-01-09 15,237
32,2017-01-09 16,210
32,2017-01-09 17,398
32,2017-01-09 18,330
32,2017-01-09 19,209
32,2017-01-09 20,152
32,2017-01-09 21,166
32,2017-01-09 22,230
32,2017-01-09 23,130
32,2017-01-10 00,17
32,2017-01-10 01,5
32,2017-01-10 02,5
32,2017-01-10 03,5
32,2017-01-10 04,5
32,2017-01-10 05,6
32,2017-01-10 06,49
32,2017-01-10 07,155
32,2017-01-10 08,252
32,2017-01-10 09,225
32,2017-01-10 10,181
32,2017-01-10 11,361
32,2017-01-10 12,500
32,2017-01-10 13,327
32,2017-01-10 14,315
32,2017-01-10 15,190
32,2017-01-10 16,203
32,2017-01-10 17,371
32,2017-01-10 18,451
32,2017-01-10 19,311
32,2017-01-10 20,235
32,2017-01-10 21,268
32,2017-01-10 22,387
32,2017-01-10 23,178
32,2017-01-11 00,13
32,2017-01-11 01,2
32,2017-01-11 02,2
32,2017-01-11 03,1
32,2017-01-11 04,1
32,2017-01-11 05,4
32,2017-01-11 06,41
32,2017-01-11 07,170
32,2017-01-11 08,285
32,2017-01-11 09,239
32,2017-01-11 10,223
32,2017-01-11 11,387
32,2017-01-11 12,545
32,2017-01-11 13,317
32,2017-01-11 14,301
32,2017-01-11 15,182
32,2017-01-11 16,203
32,2017-01-11 17,449
32,2017-01-11 18,462
32,2017-01-11 19,306
32,2017-01-11 20,258
32,2017-01-11 21,232
32,2017-01-11 22,349
32,2017-01-11 23,184
32,2017-01-12 00,22
32,2017-01-12 01,7
