loc_id,time_stamp,num_of_people
1,2017-01-01 00,120
1,2017-01-01 01,143
1,2017-01-01 02,87
1,2017-01-01 03,90
1,2017-01-01 04,45
1,2017-01-01 05,67
1,2017-01-01 06,89
1,2017-01-01 07,58
1,2017-01-01 08,117.0
1,2017-01-01 09,161.125
1,2017-01-01 10,107.0
1,2017-01-01 11,179.0
1,2017-01-01 12,263.5
1,2017-01-01 17,142.875
1,2017-01-01 18,239.5
1,2017-01-01 19,137.25
1,2017-01-01 20,96
1,2017-01-01 21,82.25
1,2017-01-01 22,74.25
1,2017-01-01 23,84
1,2017-01-02 00,96
1,2017-01-02 01,92
1,2017-01-02 02,53
1,2017-01-02 03,88
1,2017-01-02 04,107
1,2017-01-02 05,160
1,2017-01-02 06,162
1,2017-01-02 07,204
1,2017-01-02 08,258
1,2017-01-02 09,327
1,2017-01-02 10,295
1,2017-01-02 11,428
1,2017-01-02 12,564
1,2017-01-02 13,342
1,2017-01-02 14,319
1,2017-01-02 15,261
1,2017-01-02 16,284
1,2017-01-02 17,412
1,2017-01-02 18,486
1,2017-01-02 19,352
1,2017-01-02 20,273
1,2017-01-02 21,243
1,2017-01-02 22,317
1,2017-01-02 23,320
1,2017-01-03 00,235
1,2017-01-03 01,234
1,2017-01-03 02,230
1,2017-01-03 03,188
1,2017-01-03 04,189
1,2017-01-03 05,166
1,2017-01-03 06,210
1,2017-01-03 07,280
1,2017-01-03 08,506
1,2017-01-03 09,363
1,2017-01-03 10,332
1,2017-01-03 11,431
1,2017-01-03 12,606
1,2017-01-03 13,511
1,2017-01-03 14,364
1,2017-01-03 15,355
1,2017-01-03 16,367
1,2017-01-03 17,591
1,2017-01-03 18,501
1,2017-01-03 19,338
1,2017-01-03 20,363
1,2017-01-03 21,397
1,2017-01-03 22,419
1,2017-01-03 23,343
1,2017-01-04 00,222
1,2017-01-04 01,278
1,2017-01-04 02,242
1,2017-01-04 03,292
1,2017-01-04 04,265
1,2017-01-04 05,186
1,2017-01-04 06,201
1,2017-01-04 07,323
1,2017-01-04 08,462
1,2017-01-04 09,412
1,2017-01-04 10,256
1,2017-01-04 11,398
1,2017-01-04 12,681
1,2017-01-04 13,520
1,2017-01-04 14,448
1,2017-01-04 15,291
1,2017-01-04 16,347
1,2017-01-04 17,497
1,2017-01-04 18,528
1,2017-01-04 19,338
1,2017-01-04 20,293
1,2017-01-04 21,298
1,2017-01-04 22,340
1,2017-01-04 23,304
1,2017-01-05 00,244
1,2017-01-05 01,277
1,2017-01-05 02,177
1,2017-01-05 03,238
1,2017-01-05 04,239
1,2017-01-05 05,277
1,2017-01-05 06,248
1,2017-01-05 07,321
1,2017-01-05 08,464
1,2017-01-05 09,441
1,2017-01-05 10,515
1,2017-01-05 11,384
1,2017-01-05 12,584
1,2017-01-05 13,573
1,2017-01-05 14,396
1,2017-01-05 15,297
1,2017-01-05 16,272
1,2017-01-05 17,440
1,2017-01-05 18,481
1,2017-01-05 19,398
1,2017-01-05 20,360
1,2017-01-05 21,367
1,2017-01-05 22,443
1,2017-01-05 23,311
