loc_id,time_stamp,num_of_people
21,2017-01-01 00,118
21,2017-01-01 01,115
21,2017-01-01 02,117
21,2017-01-01 03,87
21,2017-01-01 04,47
21,2017-01-01 05,60
21,2017-01-01 06,83
21,2017-01-01 07,50
21,2017-01-01 08,61
21,2017-01-01 09,229.0
21,2017-01-01 10,128.0
21,2017-01-01 11,190.0
21,2017-01-01 12,394.125
21,2017-01-01 17,246.625
21,2017-01-01 18,297.5
21,2017-01-01 19,283.875
21,2017-01-01 20,181.375
21,2017-01-01 21,174.0
21,2017-01-01 22,242.0
21,2017-01-01 23,158.75
21,2017-01-02 00,86
21,2017-01-02 01,96
21,2017-01-02 02,67
21,2017-01-02 03,135
21,2017-01-02 04,170
21,2017-01-02 05,204
21,2017-01-02 06,136
21,2017-01-02 07,155
21,2017-01-02 08,240
21,2017-01-02 09,312
21,2017-01-02 10,291
21,2017-01-02 11,365
21,2017-01-02 12,659
21,2017-01-02 13,491
21,2017-01-02 14,315
21,2017-01-02 15,273
21,2017-01-02 16,276
21,2017-01-02 17,445
21,2017-01-02 18,634
21,2017-01-02 19,484
21,2017-01-02 20,359
21,2017-01-02 21,351
21,2017-01-02 22,380
21,2017-01-02 23,373
21,2017-01-03 00,182
21,2017-01-03 01,189
21,2017-01-03 02,86
21,2017-01-03 03,84
21,2017-01-03 04,80
21,2017-01-03 05,106
21,2017-01-03 06,138
21,2017-01-03 07,203
21,2017-01-03 08,463
21,2017-01-03 09,444
21,2017-01-03 10,304
21,2017-01-03 11,525
21,2017-01-03 12,784
21,2017-01-03 13,510
21,2017-01-03 14,465
21,2017-01-03 15,355
21,2017-01-03 16,370
21,2017-01-03 17,655
21,2017-01-03 18,726
21,2017-01-03 19,501
21,2017-01-03 20,437
21,2017-01-03 21,503
21,2017-01-03 22,550
21,2017-01-03 23,374
21,2017-01-04 00,156
21,2017-01-04 01,216
21,2017-01-04 02,143
21,2017-01-04 03,140
21,2017-01-04 04,144
21,2017-01-04 05,92
21,2017-01-04 06,137
21,2017-01-04 07,251
21,2017-01-04 08,541
21,2017-01-04 09,557
21,2017-01-04 10,313
21,2017-01-04 11,502
21,2017-01-04 12,710
21,2017-01-04 13,525
21,2017-01-04 14,467
21,2017-01-04 15,362
21,2017-01-04 16,273
21,2017-01-04 17,603
21,2017-01-04 18,650
21,2017-01-04 19,460
21,2017-01-04 20,324
21,2017-01-04 21,310
21,2017-01-04 22,505
21,2017-01-04 23,331
21,2017-01-05 00,150
21,2017-01-05 01,186
21,2017-01-05 02,110
21,2017-01-05 03,148
21,2017-01-05 04,143
21,2017-01-05 05,145
21,2017-01-05 06,147
21,2017-01-05 07,207
21,2017-01-05 08,515
21,2017-01-05 09,494
21,2017-01-05 10,322
21,2017-01-05 11,586
21,2017-01-05 12,810
21,2017-01-05 13,554
21,2017-01-05 14,464
21,2017-01-05 15,393
21,2017-01-05 16,345
21,2017-01-05 17,609
21,2017-01-05 18,664
21,2017-01-05 19,513
21,2017-01-05 20,364
21,2017-01-05 21,434
21,2017-01-05 22,569
21,2017-01-05 23,430
21,2017-01-06 00,138
21,2017-01-06 01,151
21,2017-01-06 02,89
21,2017-01-06 03,76
21,2017-01-06 04,111
21,2017-01-06 05,120
21,2017-01-06 06,150
21,2017-01-06 07,174
21,2017-01-06 08,453
21,2017-01-06 09,486
21,2017-01-06 10,328
21,2017-01-06 11,453
21,2017-01-06 12,777
21,2017-01-06 13,560
21,2017-01-06 14,440
21,2017-01-06 15,311
21,2017-01-06 16,286
21,2017-01-06 17,588
21,2017-01-06 18,589
21,2017-01-06 19,456
21,2017-01-06 20,398
21,2017-01-06 21,399
21,2017-01-06 22,507
21,2017-01-06 23,406
21,2017-01-07 00,161
21,2017-01-07 01,223
21,2017-01-07 02,191
21,2017-01-07 03,177
21,2017-01-07 04,187
21,2017-01-07 05,182
21,2017-01-07 06,190
21,2017-01-07 07,151
21,2017-01-07 08,249
21,2017-01-07 09,354
21,2017-01-07 10,317
21,2017-01-07 11,530
21,2017-01-07 12,652
21,2017-01-07 13,420
21,2017-01-07 14,348
21,2017-01-07 15,274
21,2017-01-07 16,292
21,2017-01-07 17,451
21,2017-01-07 18,520
21,2017-01-07 19,372
21,2017-01-07 20,274
21,2017-01-07 21,295
21,2017-01-07 22,464
21,2017-01-07 23,343
21,2017-01-08 00,152
21,2017-01-08 01,161
21,2017-01-08 02,127
21,2017-01-08 03,89
21,2017-01-08 04,114
21,2017-01-08 05,291.25
21,2017-01-08 06,145
21,2017-01-08 07,151
21,2017-01-08 08,210
21,2017-01-08 09,330
21,2017-01-08 10,314
21,2017-01-08 11,512
21,2017-01-08 12,731
21,2017-01-08 13,538
21,2017-01-08 14,406
21,2017-01-08 15,315
21,2017-01-08 16,330
21,2017-01-08 17,519
21,2017-01-08 18,693
21,2017-01-08 19,445
21,2017-01-08 20,337
21,2017-01-08 21,384
21,2017-01-08 22,561
21,2017-01-08 23,354
21,2017-01-09 00,230
21,2017-01-09 01,261
21,2017-01-09 02,151
21,2017-01-09 03,172
21,2017-01-09 04,190
21,2017-01-09 05,172
21,2017-01-09 06,155
21,2017-01-09 07,244
21,2017-01-09 08,492
21,2017-01-09 09,400
21,2017-01-09 10,395
21,2017-01-09 11,494
21,2017-01-09 12,707
21,2017-01-09 13,505
21,2017-01-09 14,477
21,2017-01-09 15,350
21,2017-01-09 16,307
21,2017-01-09 17,495
21,2017-01-09 18,524
21,2017-01-09 19,363
21,2017-01-09 20,371
21,2017-01-09 21,357
21,2017-01-09 22,500
21,2017-01-09 23,384
21,2017-01-10 00,157
21,2017-01-10 01,207
21,2017-01-10 02,137
21,2017-01-10 03,97
21,2017-01-10 04,132
21,2017-01-10 05,144
21,2017-01-10 06,126
21,2017-01-10 07,236
21,2017-01-10 08,459
21,2017-01-10 09,399
21,2017-01-10 10,293
21,2017-01-10 11,542
21,2017-01-10 12,717
21,2017-01-10 13,411
21,2017-01-10 14,412
21,2017-01-10 15,298
21,2017-01-10 16,299
21,2017-01-10 17,543
21,2017-01-10 18,677
21,2017-01-10 19,415
21,2017-01-10 20,366
21,2017-01-10 21,476
21,2017-01-10 22,575
21,2017-01-10 23,380
21,2017-01-11 00,145
21,2017-01-11 01,133
21,2017-01-11 02,96
21,2017-01-11 03,81
