loc_id,time_stamp,num_of_people
23,2017-01-01 00,176
23,2017-01-01 01,131
23,2017-01-01 02,197
23,2017-01-01 03,118
23,2017-01-01 04,57
23,2017-01-01 05,84
23,2017-01-01 06,109
23,2017-01-01 07,54
23,2017-01-01 08,80
23,2017-01-01 09,112
23,2017-01-01 10,94
23,2017-01-01 11,151.0
23,2017-01-01 12,193.5
23,2017-01-01 17,159
23,2017-01-01 18,201
23,2017-01-01 19,181
23,2017-01-01 20,122
23,2017-01-01 21,160
23,2017-01-01 22,149
23,2017-01-01 23,164
23,2017-01-02 00,120
23,2017-01-02 01,118
23,2017-01-02 02,57
23,2017-01-02 03,84
23,2017-01-02 04,128
23,2017-01-02 05,216
23,2017-01-02 06,221
23,2017-01-02 07,123
23,2017-01-02 08,252
23,2017-01-02 09,237
23,2017-01-02 10,197
23,2017-01-02 11,311
23,2017-01-02 12,350
23,2017-01-02 13,316
23,2017-01-02 14,284
23,2017-01-02 15,208
23,2017-01-02 16,246
23,2017-01-02 17,416
23,2017-01-02 18,403
23,2017-01-02 19,276
23,2017-01-02 20,293
23,2017-01-02 21,310
23,2017-01-02 22,241
23,2017-01-02 23,384
23,2017-01-03 00,205
23,2017-01-03 01,116
23,2017-01-03 02,98
23,2017-01-03 03,161
23,2017-01-03 04,235
23,2017-01-03 05,194
23,2017-01-03 06,251
23,2017-01-03 07,150
23,2017-01-03 08,278
23,2017-01-03 09,285
23,2017-01-03 10,341
23,2017-01-03 11,451
23,2017-01-03 12,400
23,2017-01-03 13,370
23,2017-01-03 14,333
23,2017-01-03 15,270
23,2017-01-03 16,202
23,2017-01-03 17,403
23,2017-01-03 18,485
23,2017-01-03 19,379
23,2017-01-03 20,292
23,2017-01-03 21,432
23,2017-01-03 22,457
23,2017-01-03 23,359
23,2017-01-04 00,269
23,2017-01-04 01,369
23,2017-01-04 02,335
23,2017-01-04 03,250
23,2017-01-04 04,257
23,2017-01-04 05,153
23,2017-01-04 06,217
23,2017-01-04 07,190
23,2017-01-04 08,325
23,2017-01-04 09,388
23,2017-01-04 10,361
23,2017-01-04 11,326
23,2017-01-04 12,366
23,2017-01-04 13,376
23,2017-01-04 14,317
23,2017-01-04 15,427
23,2017-01-04 16,344
23,2017-01-04 17,315
23,2017-01-04 18,380
23,2017-01-04 19,276
23,2017-01-04 20,246
23,2017-01-04 21,330
23,2017-01-04 22,359
23,2017-01-04 23,381
23,2017-01-05 00,447
23,2017-01-05 01,186
23,2017-01-05 02,203
23,2017-01-05 03,134
23,2017-01-05 04,134
23,2017-01-05 05,159
23,2017-01-05 06,161
23,2017-01-05 07,196
23,2017-01-05 08,165
23,2017-01-05 09,209
23,2017-01-05 10,238
23,2017-01-05 11,319
23,2017-01-05 12,418
23,2017-01-05 13,307
23,2017-01-05 14,216
23,2017-01-05 15,226
23,2017-01-05 16,199
23,2017-01-05 17,352
23,2017-01-05 18,373
23,2017-01-05 19,275
23,2017-01-05 20,241
23,2017-01-05 21,245
23,2017-01-05 22,267
23,2017-01-05 23,233
23,2017-01-06 00,260
23,2017-01-06 01,157
23,2017-01-06 02,195
23,2017-01-06 03,167
23,2017-01-06 04,178
23,2017-01-06 05,186
23,2017-01-06 06,183
23,2017-01-06 07,138
23,2017-01-06 08,218
23,2017-01-06 09,278
23,2017-01-06 10,227
23,2017-01-06 11,289
23,2017-01-06 12,308
23,2017-01-06 13,324
23,2017-01-06 14,311
23,2017-01-06 15,262
23,2017-01-06 16,232
23,2017-01-06 17,269
23,2017-01-06 18,332
23,2017-01-06 19,285
23,2017-01-06 20,218
23,2017-01-06 21,230
23,2017-01-06 22,297
23,2017-01-06 23,208
23,2017-01-07 00,223
23,2017-01-07 01,210
23,2017-01-07 02,147
23,2017-01-07 03,222
23,2017-01-07 04,301
23,2017-01-07 05,227
23,2017-01-07 06,179
23,2017-01-07 07,129
23,2017-01-07 08,182
23,2017-01-07 09,194
23,2017-01-07 10,194
23,2017-01-07 11,310
23,2017-01-07 12,440
23,2017-01-07 13,291
23,2017-01-07 14,162
23,2017-01-07 15,217
23,2017-01-07 16,220
23,2017-01-07 17,363
23,2017-01-07 18,384
23,2017-01-07 19,279
23,2017-01-07 20,247
23,2017-01-07 21,260
23,2017-01-07 22,309
23,2017-01-07 23,286
23,2017-01-08 00,265
23,2017-01-08 01,210
23,2017-01-08 02,194
23,2017-01-08 03,199
23,2017-01-08 04,219
23,2017-01-08 05,197
23,2017-01-08 06,247
23,2017-01-08 07,176
23,2017-01-08 08,155
23,2017-01-08 09,215
23,2017-01-08 10,199
23,2017-01-08 11,312
23,2017-01-08 12,468
23,2017-01-08 13,425
23,2017-01-08 14,340
23,2017-01-08 15,283
23,2017-01-08 16,262
23,2017-01-08 17,412
23,2017-01-08 18,412
23,2017-01-08 19,287
23,2017-01-08 20,272
23,2017-01-08 21,302
23,2017-01-08 22,372
23,2017-01-08 23,323
23,2017-01-09 00,250
23,2017-01-09 01,172
23,2017-01-09 02,229
23,2017-01-09 03,181
23,2017-01-09 04,152
23,2017-01-09 05,218
23,2017-01-09 06,262
23,2017-01-09 07,260
23,2017-01-09 08,201
23,2017-01-09 09,229
23,2017-01-09 10,313
23,2017-01-09 11,286
23,2017-01-09 12,419
23,2017-01-09 13,396
23,2017-01-09 14,321
23,2017-01-09 15,302
23,2017-01-09 16,269
23,2017-01-09 17,433
23,2017-01-09 18,400
23,2017-01-09 19,353
23,2017-01-09 20,271
23,2017-01-09 21,260
23,2017-01-09 22,361
23,2017-01-09 23,314
23,2017-01-10 00,198
23,2017-01-10 01,310
23,2017-01-10 02,267
23,2017-01-10 03,246
23,2017-01-10 04,186
23,2017-01-10 05,229
23,2017-01-10 06,264
23,2017-01-10 07,129
23,2017-01-10 08,231
23,2017-01-10 09,217
23,2017-01-10 10,261
23,2017-01-10 11,332
23,2017-01-10 12,442
23,2017-01-10 13,373
23,2017-01-10 14,161
23,2017-01-10 15,256
23,2017-01-10 16,274
23,2017-01-10 17,434
23,2017-01-10 18,419
23,2017-01-10 19,262
23,2017-01-10 20,242
23,2017-01-10 21,285
23,2017-01-10 22,287
23,2017-01-10 23,253
23,2017-01-11 00,349
23,2017-01-11 01,364
23,2017-01-11 02,304
23,2017-01-11 03,284
23,2017-01-11 04,323
23,2017-01-11 05,260
23,2017-01-11 06,334
23,2017-01-11 07,277
23,2017-01-11 08,407
23,2017-01-11 09,275
23,2017-01-11 10,297
23,2017-01-11 11,343
23,2017-01-11 12,403
23,2017-01-11 13,333
23,2017-01-11 14,307
23,2017-01-11 15,232
23,2017-01-11 16,251
23,2017-01-11 17,433
23,2017-01-11 18,390
23,2017-01-11 19,292
23,2017-01-11 20,290
23,2017-01-11 21,240
23,2017-01-11 22,371
23,2017-01-11 23,418
23,2017-01-12 00,377
23,2017-01-12 01,226
23,2017-01-12 02,167
23,2017-01-12 03,130
23,2017-01-12 04,134
23,2017-01-12 05,115
23,2017-01-12 06,128
23,2017-01-12 07,155
23,2017-01-12 08,162
23,2017-01-12 09,227
23,2017-01-12 10,222
23,2017-01-12 11,305
23,2017-01-12 12,343
23,2017-01-12 13,263
23,2017-01-12 14,233
23,2017-01-12 15,231
23,2017-01-12 16,147
23,2017-01-12 17,272
23,2017-01-12 18,318
23,2017-01-12 19,248
23,2017-01-12 20,246
23,2017-01-12 21,270
23,2017-01-12 22,241
23,2017-01-12 23,305
23,2017-01-13 00,232
23,2017-01-13 01,189
23,2017-01-13 02,186
23,2017-01-13 03,149
23,2017-01-13 04,152
23,2017-01-13 05,139
23,2017-01-13 06,169
23,2017-01-13 07,266
23,2017-01-13 08,224
23,2017-01-13 09,265
23,2017-01-13 10,405
23,2017-01-13 11,476
23,2017-01-13 12,545
23,2017-01-13 13,358
23,2017-01-13 14,368
23,2017-01-13 15,354
23,2017-01-13 16,274
23,2017-01-13 17,495
23,2017-01-13 18,400
23,2017-01-13 19,389
23,2017-01-13 20,377
23,2017-01-13 21,286
23,2017-01-13 22,356
23,2017-01-13 23,400
23,2017-01-14 00,330
23,2017-01-14 01,250
23,2017-01-14 02,176
23,2017-01-14 03,165
23,2017-01-14 04,245
23,2017-01-14 05,306
23,2017-01-14 06,271
23,2017-01-14 07,147
23,2017-01-14 08,138
23,2017-01-14 09,266
23,2017-01-14 10,219
23,2017-01-14 11,314
23,2017-01-14 12,356
23,2017-01-14 13,231
23,2017-01-14 14,178
23,2017-01-14 15,221
23,2017-01-14 16,266
23,2017-01-14 17,318
23,2017-01-14 18,279
23,2017-01-14 19,246
23,2017-01-14 20,178
23,2017-01-14 21,143
23,2017-01-14 22,220
23,2017-01-14 23,198
23,2017-01-15 00,217
23,2017-01-15 01,171
23,2017-01-15 02,65
23,2017-01-15 03,77
23,2017-01-15 04,61
23,2017-01-15 05,67
23,2017-01-15 06,94
23,2017-01-15 07,109
23,2017-01-15 08,221
23,2017-01-15 09,213
23,2017-01-15 10,197
23,2017-01-15 11,256
23,2017-01-15 12,262
23,2017-01-15 13,248
23,2017-01-15 14,197
23,2017-01-15 15,185
23,2017-01-15 16,244
23,2017-01-15 17,303
23,2017-01-15 18,296
23,2017-01-15 19,219
23,2017-01-15 20,219
23,2017-01-15 21,170
23,2017-01-15 22,143
23,2017-01-15 23,302
23,2017-01-16 00,227
23,2017-01-16 01,125
23,2017-01-16 02,130
23,2017-01-16 03,193
23,2017-01-16 04,227
23,2017-01-16 05,265
23,2017-01-16 06,365
23,2017-01-16 07,169
23,2017-01-16 08,297
23,2017-01-16 09,228
23,2017-01-16 10,184
23,2017-01-16 11,299
23,2017-01-16 12,414
23,2017-01-16 13,273
23,2017-01-16 14,241
23,2017-01-16 15,260
23,2017-01-16 16,210
23,2017-01-16 17,290
23,2017-01-16 18,266
23,2017-01-16 19,267
23,2017-01-16 20,229
23,2017-01-16 21,261
23,2017-01-16 22,292
23,2017-01-16 23,303
23,2017-01-17 00,213
23,2017-01-17 01,246
23,2017-01-17 02,118
23,2017-01-17 03,140
23,2017-01-17 04,162
23,2017-01-17 05,149
23,2017-01-17 06,153
23,2017-01-17 07,139
23,2017-01-17 08,226
23,2017-01-17 09,249
23,2017-01-17 10,219
23,2017-01-17 11,269
23,2017-01-17 12,382
23,2017-01-17 13,225
23,2017-01-17 14,241
23,2017-01-17 15,258
23,2017-01-17 16,288
23,2017-01-17 17,389
23,2017-01-17 18,343
23,2017-01-17 19,226
23,2017-01-17 20,220
23,2017-01-17 21,204
23,2017-01-17 22,290
23,2017-01-17 23,367
23,2017-01-18 00,197
23,2017-01-18 01,148
23,2017-01-18 02,100
23,2017-01-18 03,104
23,2017-01-18 04,79
23,2017-01-18 05,94
23,2017-01-18 06,90
23,2017-01-18 07,154
23,2017-01-18 08,234
23,2017-01-18 09,209
23,2017-01-18 10,176
23,2017-01-18 11,211
23,2017-01-18 12,232
23,2017-01-18 13,158
23,2017-01-18 14,166
23,2017-01-18 15,164
23,2017-01-18 16,179
23,2017-01-18 17,216
23,2017-01-18 18,181.625
23,2017-01-18 19,158
23,2017-01-18 20,144
23,2017-01-18 21,93
23,2017-01-18 22,78
23,2017-01-18 23,133
23,2017-01-19 00,84
23,2017-01-19 01,79
23,2017-01-19 02,81
23,2017-01-19 03,68
23,2017-01-19 04,77
23,2017-01-19 05,73
23,2017-01-19 06,61
23,2017-01-19 07,138
23,2017-01-19 08,113
23,2017-01-19 09,161
23,2017-01-19 10,130
23,2017-01-19 11,233
23,2017-01-19 12,242
23,2017-01-19 13,184
23,2017-01-19 14,144
23,2017-01-19 15,120
23,2017-01-19 16,115
23,2017-01-19 17,203
23,2017-01-19 18,181.625
23,2017-01-19 19,135
23,2017-01-19 20,102.0
23,2017-01-19 21,92
23,2017-01-19 22,106
23,2017-01-19 23,271
23,2017-02-26 00,266
23,2017-02-26 01,229
23,2017-02-26 02,219
